record_id,parent_bite_id,take,phase,generator,outer_fold,generation_status,rms_position_error_m,mean_position_error_m,p95_position_error_m,max_position_error_m,final_position_error_m,mean_orientation_error_rad,rms_orientation_error_rad,p95_orientation_error_rad,max_orientation_error_rad,final_orientation_error_rad,generated_path_length_m,gt_path_length_m,path_length_absolute_error_m,path_length_relative_error,translation_displacement_error_m,generated_duration_s,gt_duration_s,duration_error_s,retrieved_record_id,retrieval_context_distance,endpoint_anchor,generated_final_to_anchor_x_m,generated_final_to_anchor_y_m,generated_final_to_anchor_z_m,generated_final_to_anchor_norm_m,gt_final_to_anchor_x_m,gt_final_to_anchor_y_m,gt_final_to_anchor_z_m,gt_final_to_anchor_norm_m,final_to_anchor_vector_difference_x_m,final_to_anchor_vector_difference_y_m,final_to_anchor_vector_difference_z_m,final_to_anchor_vector_difference_norm_m,generated_position_first_derivative_rms_per_normalized_phase,generated_position_first_derivative_max_per_normalized_phase,generated_position_second_derivative_rms_per_normalized_phase2,generated_position_second_derivative_max_per_normalized_phase2,generated_angular_increment_mean_rad_per_normalized_phase,generated_angular_increment_max_rad_per_normalized_phase,gt_position_first_derivative_rms_per_normalized_phase,gt_position_first_derivative_max_per_normalized_phase,gt_position_second_derivative_rms_per_normalized_phase2,gt_position_second_derivative_max_per_normalized_phase2,gt_angular_increment_mean_rad_per_normalized_phase,gt_angular_increment_max_rad_per_normalized_phase
trial_0014_bite_001_transfer,trial_0014_bite_001,trial_0014,transfer,contextual_promp,trial_0014,SUCCESS,0.05120219375263523,0.04699893572024905,0.08133024509348952,0.08268594756702662,0.037825040806029366,0.16341737772217413,0.1725390223116672,0.20599715769871688,0.2104536823500679,0.2036091305144612,0.4450895027050561,0.430622076521407,0.014467426183649101,0.0335965733585187,0.037825040806029366,1.48,1.55,-0.07000000000000006,,,mouth_proxy,-0.06345077379171715,0.16839514158754926,0.018967007731800323,0.18094936249502677,-0.04918187134200005,0.16458377589799983,0.05378949509899983,0.17999995983485498,-0.014268902449717104,0.0038113656895494286,-0.034822487367199506,0.037825040806029366,0.4794794140658481,0.6573413947946011,1.4151006881127064,2.812140530618323,0.42422014587089557,0.5635462704745903,0.49569164794532894,0.8076528366216021,2.3901907529387008,4.2142258298023245,0.5792400814913526,1.6465638708677652
trial_0014_bite_001_transfer,trial_0014_bite_001,trial_0014,transfer,retrieval,trial_0014,SUCCESS,0.032783163826363516,0.03145854406889567,0.04369584818689376,0.04460692994032879,0.02320103188312791,0.12467507756222669,0.12971893402868565,0.17142720808636655,0.1800744834934659,0.14911375091724152,0.4427473648482758,0.430622076521407,0.012125288326868822,0.02815760962563203,0.02320103188312791,1.48,1.55,-0.07000000000000006,trial_0013_bite_003_transfer,1.2815008619176627,mouth_proxy,-0.06502541654788785,0.15391092088809405,0.06695612419259994,0.17999999703539538,-0.04918187134200005,0.16458377589799983,0.05378949509899983,0.17999995983485498,-0.0158435452058878,-0.01067285500990578,0.013166629093600113,0.023201031883127915,0.4618650625780619,0.6273424190209189,3.0174701961091768,7.331982542065815,0.5830266947713558,2.1270140933767236,0.49569164794532894,0.8076528366216021,2.3901907529387008,4.2142258298023245,0.5792400814913526,1.6465638708677652
trial_0014_bite_001_withdrawal,trial_0014_bite_001,trial_0014,withdrawal,contextual_promp,trial_0014,SUCCESS,0.06985517373437686,0.06432641017318166,0.09841312567520666,0.09897771670159043,0.06709849709775467,0.46684312360887126,0.5203259279177047,0.6676544430592843,0.6793653828686754,0.6318349864242174,0.44399550499059226,0.40311888065842455,0.04087662433216771,0.101400917430121,0.06709849709775467,1.11,0.97,0.14000000000000012,,,plate,0.03939584779267949,0.11824875881186632,-0.1064070720746556,0.16388186834226615,0.0005157257229999879,0.13234214624900004,-0.159245702367,0.20706014432809666,0.0388801220696795,-0.014093387437133717,0.052838630292344396,0.06709849709775467,0.49297861394441966,0.7467085919592127,1.7217503104527583,3.0959784940735773,0.8018553282960075,1.8030315498236233,0.4391787027053579,0.6819508799014672,2.030042653711074,5.146913561081453,0.5534535812613245,1.311942592557176
trial_0014_bite_001_withdrawal,trial_0014_bite_001,trial_0014,withdrawal,retrieval,trial_0014,SUCCESS,0.1273233410529528,0.11069637298853098,0.1841770099538255,0.18476846287510568,0.1843329490105313,0.23532818616277168,0.2595199536142718,0.3736336245883277,0.38870731937185254,0.17638029705336783,0.588319435949055,0.40311888065842455,0.18520055529063045,0.45941920405250575,0.1843329490105313,1.11,0.97,0.14000000000000012,trial_0013_bite_001_withdrawal,2.6006744681074316,plate,0.08681734446039549,0.23892644382531408,-0.03607730461665137,0.2567579964997558,0.0005157257229999879,0.13234214624900004,-0.159245702367,0.20706014432809666,0.0863016187373955,0.10658429757631405,0.12316839775034863,0.1843329490105313,0.6432937888792847,1.0077385173679625,3.7006895180528936,9.26866315630328,1.1830088258765925,3.910941312040223,0.4391787027053579,0.6819508799014672,2.030042653711074,5.146913561081453,0.5534535812613245,1.311942592557176
trial_0014_bite_002_transfer,trial_0014_bite_002,trial_0014,transfer,contextual_promp,trial_0014,SUCCESS,0.03480131817533482,0.03294711734174794,0.04715563818035253,0.05012425111907355,0.05012425111907355,0.1277428055216919,0.17327456188069978,0.34563529588270064,0.3625771231244406,0.3625771231244406,0.4366678795000828,0.4661699610052352,0.029502081505152433,0.06328610586905903,0.05012425111907355,1.48,1.73,-0.25,,,mouth_proxy,-0.045396900017207864,0.16820266564880104,0.010079365632698067,0.17451248916364792,-0.03873788952199997,0.17128572195599995,-0.0395048344040001,0.18000015158853136,-0.0066590104952078955,-0.003083056307198906,0.04958420003669817,0.05012425111907355,0.4790791306341409,0.6864908289386235,1.4752270149183988,2.615497492604809,0.38812423852750916,0.7222496766090891,0.4961967517658097,0.7302912843523015,2.5516412943802775,7.132457133696184,0.793812196474462,1.664592773742245
trial_0014_bite_002_transfer,trial_0014_bite_002,trial_0014,transfer,retrieval,trial_0014,SUCCESS,0.06697964045072746,0.06303113869260976,0.09501593029935783,0.09614801976284762,0.06480222419257463,0.25384305327139556,0.299724392313637,0.518134119872208,0.5241456913283944,0.5195450739870547,0.4400647492188145,0.4661699610052352,0.026105211786420723,0.05599934352296791,0.06480222419257463,1.48,1.73,-0.25,trial_0013_bite_006_transfer,0.8336073963538713,mouth_proxy,-0.04346420873371276,0.17285991857012933,0.025105629702317556,0.17999994869907432,-0.03873788952199997,0.17128572195599995,-0.0395048344040001,0.18000015158853136,-0.004726319211712793,0.0015741966141293862,0.06461046410631766,0.06480222419257463,0.4747888092621588,0.7719981633183703,3.1988640690802748,12.035971144135406,0.5495121328921548,2.7726137326968514,0.4961967517658097,0.7302912843523015,2.5516412943802775,7.132457133696184,0.793812196474462,1.664592773742245
trial_0014_bite_002_withdrawal,trial_0014_bite_002,trial_0014,withdrawal,contextual_promp,trial_0014,SUCCESS,0.07432080018412854,0.06382252654104807,0.11335025553132835,0.11405538588555242,0.04857234138584808,0.30719255931011674,0.37722107017076695,0.6045724336241944,0.6120379884474016,0.20073802696170842,0.4480612826117373,0.45016324815922754,0.0021019655474902588,0.0046693406360591464,0.04857234138584808,1.11,1.08,0.030000000000000027,,,plate,0.04075803381792903,0.007466313299162433,-0.21816325593146868,0.2220634355169806,-0.007454384277000015,0.008618317249000043,-0.22395186336699993,0.22424156693776692,0.048212418094929044,-0.00115200394983761,0.005788607435531251,0.04857234138584808,0.5518686712986153,1.0032270057976018,2.9101604706524316,4.993247729764285,1.4877263803623026,2.493744843687267,0.5137792091651998,0.8980355832844924,3.323688458896926,6.880810686385853,1.6486202555878706,4.86352820466081
trial_0014_bite_002_withdrawal,trial_0014_bite_002,trial_0014,withdrawal,retrieval,trial_0014,SUCCESS,0.060738780436769266,0.053646711155923635,0.09145208130866495,0.09198919619311345,0.02760731259125015,0.25332042905116947,0.31741531013518515,0.5492375544744378,0.5615417560895635,0.2321782009514608,0.4365197552793259,0.45016324815922754,0.01364349287990163,0.030307878165735515,0.02760731259125015,1.11,1.08,0.030000000000000027,trial_0017_bite_007_withdrawal,3.136511601961112,plate,-0.02147212842491783,-0.013421973126915968,-0.21501362206013094,0.21649955966036663,-0.007454384277000015,0.008618317249000043,-0.22395186336699993,0.22424156693776692,-0.014017744147917816,-0.02204029037591601,0.008938241306868988,0.02760731259125015,0.4981594023995198,0.8274635627035345,3.2368453153813848,7.43526851583548,1.468539131454536,3.001317085434967,0.5137792091651998,0.8980355832844924,3.323688458896926,6.880810686385853,1.6486202555878706,4.86352820466081
trial_0014_bite_003_transfer,trial_0014_bite_003,trial_0014,transfer,contextual_promp,trial_0014,SUCCESS,0.02518087966755748,0.022754612773230216,0.03637262945995505,0.03694773034894426,0.02038153303397312,0.12334281430103192,0.13142022827844796,0.17783903723811287,0.18079613078880055,0.10710962710134822,0.4235290016268111,0.41868761956623923,0.004841382060571886,0.011563231952231027,0.02038153303397312,1.48,1.31,0.16999999999999993,,,mouth_proxy,-0.05249938631678795,0.16655740579246014,0.014501476878201192,0.17523654818445433,-0.06337749841800001,0.165463729146,0.031702565138000016,0.1800000155693148,0.010878112101212062,0.001093676646460151,-0.017201088259798825,0.02038153303397312,0.4685304808867668,0.6878526973085042,1.5555374516087834,2.9660009997365564,0.37257113191085295,0.8368558820504385,0.44531870059230333,0.6705130148838179,1.8602474856162097,5.2784757683905195,0.6150579336058398,2.077482594061976
trial_0014_bite_003_transfer,trial_0014_bite_003,trial_0014,transfer,retrieval,trial_0014,SUCCESS,0.03841010174421507,0.034557620717148796,0.06136070026087797,0.06187201230007598,0.015257977030763745,0.1486938753278643,0.15489755550541395,0.18634529719466042,0.19341937839452783,0.19341937839452783,0.42988063662078935,0.41868761956623923,0.011193017054550114,0.0267335754187002,0.015257977030763745,1.48,1.31,0.16999999999999993,trial_0013_bite_006_transfer,0.8006010743807832,mouth_proxy,-0.05270152657662443,0.17068300680662885,0.022132370311627347,0.17999994869907426,-0.06337749841800001,0.165463729146,0.031702565138000016,0.1800000155693148,0.010675971841375587,0.005219277660628852,-0.009570194826372669,0.015257977030763745,0.46229739686286314,0.7500869318629517,3.1730286848918996,12.140341628691392,0.5495121328921548,2.772613732696848,0.44531870059230333,0.6705130148838179,1.8602474856162097,5.2784757683905195,0.6150579336058398,2.077482594061976
trial_0014_bite_003_withdrawal,trial_0014_bite_003,trial_0014,withdrawal,contextual_promp,trial_0014,SUCCESS,0.09308186342000085,0.08239021832329893,0.1499788223157179,0.15230354925905396,0.15230354925905396,0.431084112471702,0.5201947080620056,0.7989512847094803,0.8085820458838542,0.8040128326917441,0.42196651974212146,0.4975641158458954,0.07559759610377392,0.15193538620696648,0.15230354925905396,1.11,1.01,0.10000000000000009,,,plate,0.01156416424248144,0.09340460836589921,-0.1418425350081224,0.17022765784720334,0.0669745467230001,-0.03269331975099994,-0.20684540536699994,0.21986237692368144,-0.05541038248051866,0.12609792811689916,0.06500287035887753,0.15230354925905396,0.4992349038651197,0.8572935413269422,2.097939818299469,3.0998128223761023,1.0247097834112173,1.5764612786321015,0.5730821842971402,1.047228519705674,3.910239024765139,6.832573157551863,2.0835709269273948,4.280496517646714
trial_0014_bite_003_withdrawal,trial_0014_bite_003,trial_0014,withdrawal,retrieval,trial_0014,SUCCESS,0.12860193696414157,0.11624811806056443,0.18006265460973972,0.18159412677306128,0.18023562327225648,0.6508417697075617,0.7486374805529157,1.0423013211181138,1.0697499669842534,0.8136587179644016,0.5026358152645921,0.4975641158458954,0.005071699418696729,0.010193057049691916,0.18023562327225648,1.11,1.01,0.10000000000000009,trial_0015_bite_017_withdrawal,1.8123963215792316,plate,-0.011570142674491718,0.11679879686311985,-0.14385557496541285,0.18566166432198636,0.0669745467230001,-0.03269331975099994,-0.20684540536699994,0.21986237692368144,-0.07854468939749182,0.1494921166141198,0.0629898304015871,0.18023562327225648,0.5817329240479447,1.069404375534164,4.39525429140529,13.64004439370742,1.596115982001464,4.163294920665132,0.5730821842971402,1.047228519705674,3.910239024765139,6.832573157551863,2.0835709269273948,4.280496517646714
trial_0014_bite_004_transfer,trial_0014_bite_004,trial_0014,transfer,contextual_promp,trial_0014,SUCCESS,0.009791136488908973,0.009415308267449069,0.012844229942443695,0.013193433247741018,0.01217195542444712,0.048691498436265475,0.053388497991064605,0.07873425161147453,0.08394447635969947,0.08394447635969947,0.44078758795879647,0.4484250945841808,0.007637506625384316,0.017031844822303008,0.01217195542444712,1.48,1.11,0.3699999999999999,,,mouth_proxy,-0.04129037068475758,0.1724146843744277,0.009349544383958186,0.17753628383912348,-0.04916984845400002,0.173153929163,0.00010163402099994112,0.17999990975289065,0.007879477769242443,-0.0007392447885722908,0.009247910362958245,0.01217195542444712,0.48286410323702394,0.6760210092820315,1.4990094827921168,2.750385853263328,0.38909877074520727,0.6140279082748094,0.47756525988524323,0.6852801797759216,1.6833602352440564,3.4577470632104617,0.5696090488689827,1.204497917508901
trial_0014_bite_004_transfer,trial_0014_bite_004,trial_0014,transfer,retrieval,trial_0014,SUCCESS,0.021848382750537083,0.020225475477541725,0.034104980744817805,0.03591722979355703,0.012638284833021408,0.0802387474880689,0.08368165785990647,0.11292319419194555,0.12027251330813903,0.07025600112338759,0.46985351975911455,0.4484250945841808,0.021428425174933763,0.047785963439008886,0.012638284833021408,1.48,1.11,0.3699999999999999,trial_0017_bite_010_transfer,0.6428272798953166,mouth_proxy,-0.04177559208281045,0.17479818511855638,-0.010015066952653418,0.17999974216836148,-0.04916984845400002,0.173153929163,0.00010163402099994112,0.17999990975289065,0.007394256371189567,0.0016442559555563951,-0.010116700973653359,0.012638284833021408,0.5290475502909048,0.9330334277041529,4.4665726442293385,12.55655155382112,0.8395199372949194,2.6883984261191465,0.47756525988524323,0.6852801797759216,1.6833602352440564,3.4577470632104617,0.5696090488689827,1.204497917508901
trial_0014_bite_004_withdrawal,trial_0014_bite_004,trial_0014,withdrawal,contextual_promp,trial_0014,SUCCESS,0.10078634753360881,0.08493117743708795,0.18260372245295295,0.1879349245112727,0.1879349245112727,0.29123779151757806,0.3381347567749438,0.5582160906011256,0.5669180755369732,0.5582160906011256,0.5201521658952116,0.47138283509374224,0.04876933080146939,0.10346013297614201,0.1879349245112727,1.11,0.94,0.17000000000000015,,,plate,0.08571258318747801,0.12314358445114522,-0.17347289623404402,0.22935525944694202,-0.026147496277,-0.019069619751000064,-0.224288868367,0.22661164672706677,0.11186007946447801,0.14221320420214528,0.05081597213295597,0.1879349245112727,0.6335440959938614,1.1139263496502145,2.941498960705931,4.718396558820448,1.1268982679149344,2.0341174259767127,0.5246163983713327,0.8642480228100441,3.218642040555432,6.155097970938231,1.692709951227197,3.4392068085358862
trial_0014_bite_004_withdrawal,trial_0014_bite_004,trial_0014,withdrawal,retrieval,trial_0014,SUCCESS,0.13048863150094026,0.10188913216849654,0.24473098040291397,0.24921834409040383,0.24921834409040383,0.3243673714892761,0.3891819219504572,0.7378943847785858,0.7869735070083483,0.7869735070083483,0.611757066314718,0.47138283509374224,0.1403742312209758,0.2977924115396779,0.24921834409040383,1.11,0.94,0.17000000000000015,trial_0015_bite_018_withdrawal,2.6305489958934687,plate,0.11001694958052308,0.14073931634155828,-0.09001254632755334,0.20003385427387663,-0.026147496277,-0.019069619751000064,-0.224288868367,0.22661164672706677,0.13616444585752308,0.15980893609255836,0.13427632203944664,0.24921834409040383,0.7278401715562,1.332736763359478,4.936618410937763,9.308917540463039,1.1395557384724897,2.5965794300051774,0.5246163983713327,0.8642480228100441,3.218642040555432,6.155097970938231,1.692709951227197,3.4392068085358862
trial_0014_bite_005_transfer,trial_0014_bite_005,trial_0014,transfer,contextual_promp,trial_0014,SUCCESS,0.025564401566289873,0.022972596623203136,0.03724352329351744,0.03744999367864905,0.011792588266630415,0.0843069386666119,0.09237552121453148,0.14392534482378905,0.1490260059127407,0.07667905068923454,0.4317480935522463,0.4372733349186739,0.005525241366427569,0.012635669557703946,0.011792588266630415,1.48,1.23,0.25,,,mouth_proxy,-0.03224617096617738,0.17465146482164562,-0.0007277393362463691,0.17760484033625878,-0.0433342599960001,0.17467496371899988,0.0032870916059998256,0.1800000166968356,0.011088089029822723,-2.3498897354257142e-05,-0.004014830942246195,0.011792588266630415,0.4843191420648882,0.7296946957615867,1.6303604364627975,3.0941473558399526,0.4525980417832844,1.0538485074782398,0.4769090234220687,0.6973229257136482,2.8081630746382342,8.64740279247699,0.7180228823471859,4.056608352787577
trial_0014_bite_005_transfer,trial_0014_bite_005,trial_0014,transfer,retrieval,trial_0014,SUCCESS,0.04538241413529297,0.039262733157315564,0.07095719544194144,0.0714665702186498,0.0015891938200957364,0.08332551483296659,0.09415841884831147,0.158211207607512,0.18689298304363372,0.009043482940713127,0.4469871825003062,0.4372733349186739,0.009713847581632351,0.02221458937906419,0.0015891938200957361,1.48,1.23,0.25,trial_0019_bite_005_transfer,0.7992308549858366,mouth_proxy,-0.04361059395586048,0.1745697919454694,0.004848538191224827,0.1800000124657195,-0.0433342599960001,0.17467496371899988,0.0032870916059998256,0.1800000166968356,-0.00027633395986037534,-0.00010517177353047691,0.0015614465852250015,0.0015891938200957361,0.5433530543014589,0.8976506990310739,3.674899137853041,12.500512732999782,0.8024403247277365,2.6620047602777506,0.4769090234220687,0.6973229257136482,2.8081630746382342,8.64740279247699,0.7180228823471859,4.056608352787577
trial_0014_bite_005_withdrawal,trial_0014_bite_005,trial_0014,withdrawal,contextual_promp,trial_0014,SUCCESS,0.09343213613071806,0.0739611732592588,0.14774374376619906,0.15004745494075514,0.15004745494075514,0.19787569166805216,0.2773156851722625,0.6019444933757586,0.6412479297029473,0.6412479297029473,0.4364137484415253,0.3348859492788396,0.10152779916268573,0.30317127183544385,0.15004745494075514,1.11,0.61,0.5000000000000001,,,plate,0.04860958409626162,0.10353366439346458,-0.15058122961129652,0.18909473297794438,-0.016311716276999996,-0.01117073075099996,-0.222291516367,0.22316893951030217,0.06492130037326162,0.11470439514446454,0.07171028675570348,0.15004745494075514,0.5038355570478168,0.829175813140603,1.9654246837379619,2.88229935044192,0.9527744064019462,1.3238677846243365,0.35957504423904335,0.5594925411689542,1.7051285843985822,3.2066129602769795,1.6671914473748186,3.4405051286711954
trial_0014_bite_005_withdrawal,trial_0014_bite_005,trial_0014,withdrawal,retrieval,trial_0014,SUCCESS,0.09284459068963197,0.07721242216377051,0.13826850247686256,0.13963560579556042,0.10465474198535873,0.20020073480270323,0.2264083071064795,0.39892646507838114,0.4297456430329019,0.4297456430329019,0.471292842552708,0.3348859492788396,0.1364068932738684,0.40732342926782666,0.10465474198535873,1.11,0.61,0.5000000000000001,trial_0019_bite_001_withdrawal,1.102423269712052,plate,0.02268228084737947,0.08408480225463495,-0.2033583011065565,0.2212223733341304,-0.016311716276999996,-0.01117073075099996,-0.222291516367,0.22316893951030217,0.03899399712437947,0.09525553300563491,0.018933215260443503,0.10465474198535873,0.5509194394244995,0.9783281397256454,3.039725165718652,5.996138501187082,1.7248221609163303,3.0954175431422946,0.35957504423904335,0.5594925411689542,1.7051285843985822,3.2066129602769795,1.6671914473748186,3.4405051286711954
trial_0014_bite_006_transfer,trial_0014_bite_006,trial_0014,transfer,contextual_promp,trial_0014,SUCCESS,0.022704878545233894,0.020494829617492893,0.03245952416782768,0.03281096442741263,0.014264639606916275,0.07047957531305216,0.07616848892532523,0.10743105890844117,0.10974299299722479,0.08246262296833719,0.38183616195892944,0.3734813556037276,0.00835480635520186,0.022370076122532084,0.014264639606916277,1.48,0.9,0.58,,,mouth_proxy,-0.03502223903993082,0.17317462650183058,0.004330236740979099,0.17673358323095104,-0.038004422888999995,0.17500238713600003,0.01815940206900002,0.179999820960822,0.0029821838490691754,-0.0018277606341694508,-0.01382916532802092,0.014264639606916277,0.42639180336006544,0.6404989849958558,1.3663242197817684,2.4718906156137437,0.3666723420732045,0.7759992400753296,0.4064111033595553,0.6305754431402857,1.4215447697181562,3.8067352776277907,0.4619479692219972,1.5052719745521077
trial_0014_bite_006_transfer,trial_0014_bite_006,trial_0014,transfer,retrieval,trial_0014,SUCCESS,0.048352522844932515,0.04435744975008975,0.0642488087616518,0.06482589994550218,0.048641402547473615,0.14150740240582135,0.165656554947099,0.25697523485247753,0.2711892261890339,0.2711892261890339,0.40234869090677555,0.3734813556037276,0.02886733530304797,0.07729257396633443,0.048641402547473615,1.48,0.9,0.58,trial_0020_bite_013_transfer,0.9873488261250873,mouth_proxy,-0.028342350028839638,0.17528757524064414,-0.029511858220353515,0.17999992392920613,-0.038004422888999995,0.17500238713600003,0.01815940206900002,0.179999820960822,0.009662072860160357,0.0002851881046441185,-0.047671260289353534,0.048641402547473615,0.46408711447847684,0.7649735439849858,2.709562247510362,6.8902694701525355,0.5973109089420146,1.7862716374313818,0.4064111033595553,0.6305754431402857,1.4215447697181562,3.8067352776277907,0.4619479692219972,1.5052719745521077
trial_0014_bite_006_withdrawal,trial_0014_bite_006,trial_0014,withdrawal,contextual_promp,trial_0014,SUCCESS,0.03254077656856418,0.028352072482086276,0.05600996696904142,0.06181225098606473,0.06181225098606473,0.3309086362177874,0.38737596580131,0.5922924661069564,0.6017330496996206,0.22713944395728097,0.3931835862401963,0.40958102354163983,0.01639743730144355,0.0400346606872926,0.06181225098606473,1.11,0.8,0.31000000000000005,,,plate,0.057883234357690855,0.0691621359138103,-0.1560566615665352,0.18024303449276433,0.02363749972299997,0.07682434024900002,-0.206941577367,0.2220034393674814,0.03424573463469088,-0.007662204335189715,0.05088491580046481,0.06181225098606473,0.46183127340371916,0.8069886638983459,2.044493619768379,2.908066076860844,1.1357103404008446,1.960361839420323,0.46394838584949727,0.7472391646933743,2.5272490551146913,4.53945005026145,1.4168578692933615,3.7503107763714545
trial_0014_bite_006_withdrawal,trial_0014_bite_006,trial_0014,withdrawal,retrieval,trial_0014,SUCCESS,0.04086579643370647,0.03798992450212397,0.05699056235069679,0.06866395826946677,0.06866395826946677,0.15638853301523645,0.16690654289871942,0.2521887830825728,0.27345098267687956,0.16248183556964826,0.4744052750769736,0.40958102354163983,0.06482425153533378,0.15826966536388729,0.06866395826946677,1.11,0.8,0.31000000000000005,trial_0015_bite_017_withdrawal,1.354264972071119,plate,0.019166500752885368,0.1110240873289103,-0.14756880049821547,0.18566166432198644,0.02363749972299997,0.07682434024900002,-0.206941577367,0.2220034393674814,-0.0044709989701146036,0.034199747079910275,0.05937277686878453,0.06866395826946677,0.5460728083903529,1.0103886390824783,4.348575444167176,13.519420670412996,1.5961159820014643,4.163294920665121,0.46394838584949727,0.7472391646933743,2.5272490551146913,4.53945005026145,1.4168578692933615,3.7503107763714545
trial_0014_bite_007_transfer,trial_0014_bite_007,trial_0014,transfer,contextual_promp,trial_0014,SUCCESS,0.03572450343533457,0.03120694295167752,0.058551020336773014,0.05917305959461359,0.012268589186101884,0.061037096602667575,0.06430901201562572,0.08181223257985107,0.0934370253220072,0.07223768429174714,0.39406307982131067,0.39625260140587343,0.002189521584562759,0.005525570246843824,0.012268589186101884,1.48,1.1,0.3799999999999999,,,mouth_proxy,-0.036652280935229736,0.17299721990338596,-0.0013477918892063623,0.17684242798330974,-0.04342046410400005,0.1744635289269999,0.00877939503799996,0.179999826127422,0.006768183168770314,-0.001466309023613943,-0.010127186927206322,0.012268589186101884,0.44160263515128045,0.6686362125050866,1.45718420887587,2.7034276176993393,0.39557239832541863,0.9083522492451672,0.4390560947099612,0.6965632489736352,1.7717682682851648,4.304425014022041,0.4979018209188715,1.3063225263015783
trial_0014_bite_007_transfer,trial_0014_bite_007,trial_0014,transfer,retrieval,trial_0014,SUCCESS,0.04296318820853357,0.03684098764301048,0.0692390960570771,0.07068014698855059,0.008392286288369093,0.10535979294899368,0.11806954390201256,0.18479334842623296,0.1895169069600871,0.051250907951027734,0.41050126821244415,0.39625260140587343,0.01424866680657072,0.03595854451432636,0.008392286288369091,1.48,1.1,0.3799999999999999,trial_0019_bite_019_transfer,0.994280869586751,mouth_proxy,-0.03637296341883561,0.17622722070140973,0.004577895952740774,0.17999995254267553,-0.04342046410400005,0.1744635289269999,0.00877939503799996,0.179999826127422,0.007047500685164437,0.0017636917744098257,-0.004201499085259186,0.008392286288369091,0.4754065116399479,0.79591122863483,3.1995515108252603,6.95543381663951,0.7576811553301052,2.185534307502559,0.4390560947099612,0.6965632489736352,1.7717682682851648,4.304425014022041,0.4979018209188715,1.3063225263015783
trial_0014_bite_007_withdrawal,trial_0014_bite_007,trial_0014,withdrawal,contextual_promp,trial_0014,SUCCESS,0.0990652198908057,0.07665596418800036,0.16906838458831466,0.16943222226025012,0.16943222226025012,0.3082788840203792,0.39163878698005117,0.6014682814097121,0.6083226355420276,0.42743932891827535,0.39928431882620047,0.32943812296115,0.06984619586505048,0.21201612987968396,0.16943222226025012,1.11,0.85,0.2600000000000001,,,plate,0.05996620684521528,0.08955775627704139,-0.1656631039008538,0.1976380572330293,-0.029061604276999956,-0.04766454575099997,-0.20983737936699998,0.21713638926815648,0.08902781112221524,0.13722230202804137,0.04417427546614619,0.16943222226025012,0.4605056083029354,0.7801966889658974,1.9202922586496438,2.542740371771457,1.099567095551695,1.7497869017480105,0.36152377233354793,0.6286435236628402,2.439426379314947,6.284413007359945,1.5445245486050494,4.573138085187349
trial_0014_bite_007_withdrawal,trial_0014_bite_007,trial_0014,withdrawal,retrieval,trial_0014,SUCCESS,0.11944641274620152,0.0874396015939937,0.222989588571292,0.22646674325321636,0.22646674325321636,0.3261222871884977,0.4065750050707745,0.654109227628177,0.6737257448230425,0.5133448490193596,0.4210130887777533,0.32943812296115,0.0915749658166033,0.27797318960381084,0.22646674325321636,1.11,0.85,0.2600000000000001,trial_0015_bite_007_withdrawal,1.0901717322648445,plate,0.07099630029200793,0.15303026380409662,-0.1782589856361427,0.24542820183330785,-0.029061604276999956,-0.04766454575099997,-0.20983737936699998,0.21713638926815648,0.10005790456900789,0.2006948095550966,0.031578393730857274,0.2264667432532164,0.46513296917469277,0.7415667538685593,2.4510890015799363,4.892480943374816,1.1991470026071225,2.2280247776238578,0.36152377233354793,0.6286435236628402,2.439426379314947,6.284413007359945,1.5445245486050494,4.573138085187349
trial_0014_bite_008_transfer,trial_0014_bite_008,trial_0014,transfer,contextual_promp,trial_0014,SUCCESS,0.023408957966876684,0.021821628267472793,0.02941472944935772,0.029775678911058475,0.019660157977846687,0.10375804592675184,0.11549640274092247,0.17244271432220168,0.1752768917039325,0.15701537951053346,0.39252261129751953,0.374635614991802,0.01788699630571755,0.04774505036342838,0.019660157977846714,1.48,0.93,0.5499999999999999,,,mouth_proxy,-0.04474696808862996,0.17197055243543125,-0.0023629442724327765,0.17771253631555342,-0.04004965115000003,0.17470763942799994,0.016530583192999937,0.1799999833678921,-0.004697316938629931,-0.0027370869925686936,-0.018893527465432713,0.019660157977846687,0.44053305800942105,0.6762152471079362,1.42421043232225,2.6593141214398863,0.4106479991765163,0.9574555792114549,0.414495035022172,0.6430343769457009,1.44009129296242,3.6450688397674065,0.4737622593983869,1.4106898048439118
trial_0014_bite_008_transfer,trial_0014_bite_008,trial_0014,transfer,retrieval,trial_0014,SUCCESS,0.02080133688783773,0.01931841286118294,0.028985991681735365,0.029238445700035122,0.005405655743000538,0.11149825112942768,0.11791356203792333,0.16918367682169044,0.17273249147465944,0.13317527294608697,0.3925327845973664,0.374635614991802,0.017897169605564422,0.04777220554953394,0.005405655743000538,1.48,0.93,0.5499999999999999,trial_0019_bite_020_transfer,0.8683002264765017,mouth_proxy,-0.0449042124869717,0.17371552749316233,0.01436955053564204,0.17999987992745747,-0.04004965115000003,0.17470763942799994,0.016530583192999937,0.1799999833678921,-0.004854561336971666,-0.000992111934837614,-0.0021610326573578975,0.005405655743000538,0.45689698777054183,0.7157896425490581,2.8067503678354293,6.156328833468567,0.576388777981088,1.437932404160474,0.414495035022172,0.6430343769457009,1.44009129296242,3.6450688397674065,0.4737622593983869,1.4106898048439118
