generator,parent_bite_id,take,rms_position_error_m,rms_orientation_error_rad,final_position_error_m,path_length_absolute_error_m,mean_position_error_m,mean_orientation_error_rad
retrieval,trial_0015_bite_005,trial_0015,0.06481285415926333,0.403976524965068,0.10178293332326563,0.08403835019790279,0.05839560612454703,0.35155345305906716
retrieval,trial_0015_bite_006,trial_0015,0.0909589247736273,0.612961785773961,0.10098497218314707,0.02071872699775404,0.08357068065817946,0.5266346815289349
retrieval,trial_0015_bite_007,trial_0015,0.082027844608439,0.33032303424124604,0.14905048334721038,0.045016014301897195,0.062477883443654694,0.2632864876361174
retrieval,trial_0015_bite_008,trial_0015,0.11398005519161697,0.654167610282935,0.17996697300428388,0.056693396784371825,0.09507567977914486,0.544925589532028
retrieval,trial_0015_bite_009,trial_0015,0.09302540640791772,0.7227783697597641,0.11772839533132344,0.13188740143955874,0.07823842088950711,0.6063115370067554
retrieval,trial_0015_bite_010,trial_0015,0.09374219071150036,0.5653390128167964,0.13557795606863604,0.0926029880027574,0.08370477806712583,0.4949812420718819
retrieval,trial_0015_bite_011,trial_0015,0.08338405262607645,0.30647996438534053,0.14023179246430634,0.06529739500524942,0.0730440072074711,0.2632834899349098
retrieval,trial_0015_bite_012,trial_0015,0.09365650313058499,0.7415352515366449,0.13536326330759496,0.0398636985083789,0.08392925114131121,0.6408625069736984
retrieval,trial_0015_bite_013,trial_0015,0.08210132029059586,0.3644457130519619,0.11361038803197337,0.10531174636389895,0.06788041565214349,0.314649782996501
retrieval,trial_0015_bite_014,trial_0015,0.11407548068043036,0.5517296248163253,0.20537166267108237,0.11392730172886104,0.08744149112618838,0.443117658580754
retrieval,trial_0015_bite_015,trial_0015,0.12619002693257517,0.4865833346072518,0.18765626677663644,0.07933420446230427,0.10151612437430252,0.4252876940229229
retrieval,trial_0015_bite_016,trial_0015,0.11129081935712637,0.46595529293651694,0.20387523732677046,0.08795089656604138,0.08776865347795948,0.3972629069823728
retrieval,trial_0015_bite_017,trial_0015,0.11408645366636946,0.5581623145960383,0.1601033876665533,0.06867067407933591,0.09613914790677355,0.49112699864279946
retrieval,trial_0015_bite_018,trial_0015,0.07567049222785784,0.3059270538122865,0.14287944107353054,0.04719623730041103,0.06049742870195098,0.2642172505672097
retrieval,trial_0015_bite_019,trial_0015,0.07631143871870216,0.3942355430446236,0.13127143256328314,0.017621229109235775,0.06282890559265278,0.33185891351574615
retrieval,trial_0017_bite_001,trial_0017,0.08349037008073057,0.3693840962616839,0.07490581903800524,0.07766593879279016,0.07353665446590274,0.331477284647832
retrieval,trial_0017_bite_002,trial_0017,0.08380587304152565,0.5281025338315293,0.04698013353645363,0.010883147244119401,0.07430955064667236,0.44954320389740704
retrieval,trial_0017_bite_003,trial_0017,0.09857778111976229,0.4541120633983014,0.15106334240133942,0.03824970332876562,0.08305902700662747,0.34566982050722794
retrieval,trial_0017_bite_004,trial_0017,0.08869398634388942,0.3123248355550582,0.053283304750582274,0.024306183727714675,0.07749585486149001,0.26579705429193284
retrieval,trial_0017_bite_005,trial_0017,0.07552191006270621,0.27339193438959175,0.057125793633810124,0.06961576507414968,0.06795300286986156,0.24829639760798877
retrieval,trial_0017_bite_006,trial_0017,0.08625250999824902,0.41185869260587077,0.08483978239035651,0.017681076887105768,0.07882463047683978,0.35379292348206076
retrieval,trial_0017_bite_007,trial_0017,0.05741728888457821,0.3614604127870714,0.08009844118431197,0.022239998741694494,0.04901691918128853,0.3006013826687076
retrieval,trial_0017_bite_008,trial_0017,0.10993688781549463,0.5479062605390157,0.09321462201328573,0.043873168597351714,0.09206294714067259,0.4126543292352777
retrieval,trial_0017_bite_009,trial_0017,0.08872925897287981,0.2656838204408125,0.08394184994696277,0.06866405506018766,0.07772477686414836,0.24079128987601567
retrieval,trial_0017_bite_010,trial_0017,0.03815551161956591,0.13709839343188648,0.03095903559692646,0.018947315544824456,0.0338454198225563,0.12188502165078269
retrieval,trial_0017_bite_011,trial_0017,0.04864612071299934,0.2757349984470753,0.04745266329231893,0.029663227199744707,0.04497590348979112,0.2517173852886705
retrieval,trial_0017_bite_012,trial_0017,0.05264389209570587,0.25690910818818546,0.05536104065524233,0.01967362756683197,0.04674525725254093,0.23289669456380677
retrieval,trial_0017_bite_013,trial_0017,0.11195475812405095,0.2088049334445422,0.05140153014336203,0.035894179092896245,0.09280438425875204,0.18076033004122957
retrieval,trial_0017_bite_014,trial_0017,0.07146565945936473,0.45712965931417693,0.03819797083550906,0.020801363304115666,0.059052047241649794,0.38503946112283094
retrieval,trial_0017_bite_015,trial_0017,0.09622721102044736,0.5513325851859691,0.1284978384646931,0.07936160371062842,0.08066570509816481,0.46081782862183085
retrieval,trial_0019_bite_001,trial_0019,0.07886800417000046,0.27121780789755845,0.07791499442923086,0.1086026763149465,0.06840965141788548,0.25286331450498134
retrieval,trial_0019_bite_002,trial_0019,0.09967182489291533,0.42882895471860016,0.06111340323197096,0.026681756780591703,0.07912719859941265,0.36026349617341913
retrieval,trial_0019_bite_003,trial_0019,0.1341234544430147,0.5362542346772061,0.05813435160857243,0.05222329244158719,0.11254503709758237,0.4553286448618226
retrieval,trial_0019_bite_004,trial_0019,0.06267731101780624,0.4012381012167333,0.07475446392920229,0.032358882985125736,0.05617136861474192,0.34391572370604506
retrieval,trial_0019_bite_005,trial_0019,0.06824117566002304,0.3117883957086125,0.04994999183157718,0.07905582375406886,0.05537616741781473,0.26260224341089405
retrieval,trial_0019_bite_006,trial_0019,0.10545271875773027,0.5042129943145471,0.06481929176561595,0.025460057650236484,0.09429453860134351,0.449659840733386
retrieval,trial_0019_bite_007,trial_0019,0.08014508854766489,0.6772464457065974,0.050363744193667445,0.05860894577442638,0.0726359579080752,0.6026284087396376
retrieval,trial_0019_bite_008,trial_0019,0.07927257167162603,0.5259419517174231,0.059509517603259024,0.0805917874798896,0.06366097092486495,0.430141205074612
retrieval,trial_0019_bite_009,trial_0019,0.06936717177619423,0.4106693091360347,0.05877654606021633,0.05477691452777597,0.061271684617081434,0.3575761677592377
retrieval,trial_0019_bite_010,trial_0019,0.08123342430642572,0.5082647056219045,0.061026724680471295,0.0640999588868563,0.07096912823333254,0.4304330888084176
retrieval,trial_0019_bite_011,trial_0019,0.08562059515574474,0.48892493284370203,0.08500047213604113,0.07025327818566798,0.07404638269377936,0.4153837356863578
retrieval,trial_0019_bite_012,trial_0019,0.09774535261483738,0.37695691105589363,0.07751504816634296,0.05375738738942734,0.08705244157214605,0.31005567280585067
retrieval,trial_0019_bite_013,trial_0019,0.08601941028964519,0.15474432947023303,0.024960876402069142,0.08755225422393556,0.07101010458805265,0.1271686241682609
retrieval,trial_0019_bite_014,trial_0019,0.07643941842736655,0.3121366875392203,0.08305490967664289,0.07738174203085962,0.07037401627633293,0.27689759996931274
retrieval,trial_0019_bite_015,trial_0019,0.12227087372151987,0.3748526161906705,0.1049127079851321,0.055808829814363664,0.10179774509634132,0.2883481183523053
retrieval,trial_0019_bite_016,trial_0019,0.07809067267287449,0.1921228770341319,0.07584551595373441,0.07843832651273111,0.06875915729458887,0.17513084189886957
retrieval,trial_0019_bite_017,trial_0019,0.07984459569905532,0.2892959841852814,0.0669964402217818,0.05962276384934995,0.06711710428679694,0.24195623778019393
retrieval,trial_0019_bite_018,trial_0019,0.06962172971968317,0.24202909155532282,0.0720217611980896,0.02305413896829317,0.06055780584620567,0.20594821488099685
retrieval,trial_0019_bite_019,trial_0019,0.0540074642844342,0.1318845584429637,0.045331287778677745,0.028591913330266838,0.04538067381702707,0.11924872999675434
retrieval,trial_0019_bite_020,trial_0019,0.06351174529551465,0.5519013751102381,0.0446163410909797,0.059563081817557595,0.05457330769918903,0.4623976509535428
retrieval,trial_0019_bite_021,trial_0019,0.09234754750489266,0.3914690715979605,0.09786408535203749,0.017652901726756404,0.07723657933389849,0.3278800623128612
retrieval,trial_0019_bite_022,trial_0019,0.08448899913035562,0.3430290069629913,0.09308337465760991,0.09204454599462983,0.06971825716429118,0.26611197459875613
retrieval,trial_0019_bite_023,trial_0019,0.05292798723523283,0.27722667646910504,0.06352641119936951,0.05776612162316444,0.048033359077417105,0.2495208311071555
retrieval,trial_0019_bite_024,trial_0019,0.06886352646076288,0.35844116812703736,0.06168744239306548,0.06585610095976849,0.05955679933057385,0.305962195023156
retrieval,trial_0019_bite_025,trial_0019,0.11139101035982482,0.45873393856091293,0.13188160990727985,0.10497678217018605,0.09998809306115339,0.39830982797463965
retrieval,trial_0019_bite_026,trial_0019,0.12919481830378354,0.6435047121954095,0.11292966589312814,0.10447046313752181,0.10876120150407483,0.5696356511757369
retrieval,trial_0020_bite_001,trial_0020,0.03926475884344835,0.13490364507987285,0.04918343705612177,0.0156328098448964,0.03469203424661745,0.12119641702966205
retrieval,trial_0020_bite_002,trial_0020,0.06825759135810626,0.2512896396301303,0.07467210355970563,0.015172980284400284,0.059754751194648514,0.22043963789966542
retrieval,trial_0020_bite_003,trial_0020,0.11306059238335746,0.6174591839232765,0.15672611696834526,0.08668312658007438,0.09603472120201047,0.47040108633105737
retrieval,trial_0020_bite_004,trial_0020,0.12246553499004352,0.8210776626955076,0.19330330435201049,0.14935767424545546,0.1018226326128079,0.6859007022038555
retrieval,trial_0020_bite_005,trial_0020,0.1165196335280644,0.5799675357111056,0.15335655907207293,0.06728096557884392,0.09391900226260155,0.41779358896392205
retrieval,trial_0020_bite_006,trial_0020,0.06656371199293713,0.40271090953823546,0.13227056918178343,0.023098420156629412,0.048721232122751854,0.3097947110681584
retrieval,trial_0020_bite_007,trial_0020,0.08828837632980127,0.44315078706158983,0.11129473510104149,0.06010101984420413,0.0768697345804372,0.38337280195162265
retrieval,trial_0020_bite_008,trial_0020,0.09629355061256353,0.5220594894005846,0.17057307011055325,0.059807402936341875,0.07106538362876845,0.41087483840612826
retrieval,trial_0020_bite_009,trial_0020,0.08274287842197783,0.6017354391933596,0.08412265523793591,0.1198384128948404,0.07203566389103389,0.5130915586022036
retrieval,trial_0020_bite_010,trial_0020,0.06582097406843343,0.4652989342009559,0.053847309747910556,0.027484518438635586,0.05345747106920515,0.3770592625430067
retrieval,trial_0020_bite_011,trial_0020,0.09881903422907584,0.561161585195078,0.1629837278573082,0.02640672270683994,0.0820630372896854,0.4719618784386812
retrieval,trial_0020_bite_012,trial_0020,0.08567427550205992,0.38866969051849476,0.10895970425479524,0.11034792423860407,0.07722539244370318,0.33251440228819207
retrieval,trial_0020_bite_013,trial_0020,0.08785263327925281,0.6569093712256898,0.09082093265936117,0.08513828952768585,0.07737394326422276,0.5507647233337591
retrieval,trial_0020_bite_014,trial_0020,0.14113819962031637,0.6418046600159764,0.25294827381572205,0.08918244741176345,0.1109755711959563,0.5074435636025023
retrieval,trial_0020_bite_015,trial_0020,0.11039201592736028,0.3821202016499318,0.10673367102756626,0.06139745550993039,0.09654207373545591,0.3236453856298521
retrieval,trial_0020_bite_016,trial_0020,0.11570965291722116,0.5417642394973395,0.19915481459631404,0.06274881475395194,0.09094633092671942,0.43676900952265607
retrieval,trial_0020_bite_017,trial_0020,0.11496231648850229,0.45657366129215066,0.1637976078592347,0.07561817125576378,0.08914166643664359,0.37830865690988214
retrieval,trial_0020_bite_018,trial_0020,0.08952872006437639,0.4914860871489355,0.10472383214509087,0.08601126417381613,0.07561598574902412,0.4168659279472362
retrieval,trial_0020_bite_019,trial_0020,0.07214013542129565,0.3798420086406551,0.025459970839189175,0.07821439980787392,0.061859045879743224,0.3330476824629591
