record_id,parent_bite_id,take,phase,generator,strategy,first_frame_success,successful_frames,frame_success_rate,complete_trajectory_success,continuity_violations,continuous_frame_percent,longest_continuous_section_frames,complete_pipeline_success,branch_changes,joint_travel_rad,rms_joint_velocity_rad_s,rms_joint_acceleration_rad_s2,rms_joint_jerk_rad_s3,JOINT_LIMIT,NO_VALID_BRANCH,NO_FEASIBLE_PSI,INPUT_NOT_SOLVED,provisional_timing_diagnostic,aligned_pinch_position_error_m_max,aligned_pinch_position_error_m_rms,aligned_pinch_orientation_error_rad_max,aligned_pinch_orientation_error_rad_rms,psi_error_rad_max,psi_error_rad_rms,virtual_utensil_position_error_m_max,virtual_utensil_position_error_m_rms,virtual_utensil_orientation_error_rad_max,virtual_utensil_orientation_error_rad_rms,joint_limit_margin_min_rad
trial_0012_bite_013_withdrawal,trial_0012_bite_013,trial_0012,withdrawal,retrieval,RobotSmooth,True,101,1.0,True,0,1.0,101,True,0,7.400616740571609,1.5722328762735418,47.98388828845334,5919.640481361113,0,0,0,0,True,3.328029516719323e-10,7.8619736685089e-11,1.987289740393455e-09,4.69500210632165e-10,1.283417816466681e-13,3.034227079990887e-14,3.328029516719323e-10,7.8619736685089e-11,1.9872897403934565e-09,4.695002106321654e-10,0.23611897569842188
trial_0012_bite_013_withdrawal,trial_0012_bite_013,trial_0012,withdrawal,contextual_promp,B0,True,101,1.0,True,0,1.0,101,True,0,6.435075449087358,1.178122834066032,5.418266535959374,60.05739059171487,0,0,0,0,True,8.063929293418383e-11,2.831466839517309e-11,4.817591562110219e-10,1.6908168803129055e-10,1.0436096431476471e-13,2.999037336820168e-14,8.063929293418383e-11,2.831466839517309e-11,4.817591562110223e-10,1.6908168803129066e-10,0.23611897569842188
trial_0012_bite_013_withdrawal,trial_0012_bite_013,trial_0012,withdrawal,contextual_promp,StrongLocal,True,101,1.0,True,0,1.0,101,True,0,6.061828702402256,1.156465375172111,5.8590459837981586,181.2936025628052,0,0,0,0,True,1.2970733682114684e-10,3.3520882758282493e-11,7.74727419197648e-10,2.0017932883153714e-10,1.389999226830696e-13,2.8093827545879796e-14,1.2970733682114684e-10,3.3520882758282493e-11,7.747274191976487e-10,2.001793288315373e-10,0.23611897569842188
trial_0012_bite_013_withdrawal,trial_0012_bite_013,trial_0012,withdrawal,contextual_promp,RobotSmooth,True,101,1.0,True,0,1.0,101,True,0,6.43507544831645,1.178122834051921,5.418266528192408,60.05739154028658,0,0,0,0,True,1.5939410271183287e-10,3.802643814294139e-11,9.517731475916451e-10,2.27072359510187e-10,1.176836406102666e-13,3.478729058695285e-14,1.5939410271183287e-10,3.802643814294139e-11,9.517731475916455e-10,2.2707235951018714e-10,0.23611897569842188
trial_0012_bite_014_transfer,trial_0012_bite_014,trial_0012,transfer,retrieval,B0,True,78,0.7722772277227723,False,1,0.9871794871794872,77,False,0,5.266012506474919,1.2070061458996828,29.241143738977673,1254.013252566953,0,23,0,0,True,1.0178291689835559e-10,2.6464916233074684e-11,6.075741146518459e-10,1.5802434146164736e-10,6.554756737386924e-13,9.477499121018309e-14,1.0178291689835559e-10,2.6464916233074684e-11,6.075741146518464e-10,1.580243414616475e-10,0.06757165278637167
trial_0012_bite_014_transfer,trial_0012_bite_014,trial_0012,transfer,retrieval,StrongLocal,True,77,0.7623762376237624,False,0,1.0,77,False,0,5.4893053569749215,1.6069890290096671,51.36348266702519,2650.010730273308,0,24,0,0,True,6.285241081607186e-11,1.8163570242517628e-11,3.752939752319128e-10,1.0847132677057859e-10,1.652011860642233e-13,5.989179721081258e-14,6.285241081607186e-11,1.8163570242517628e-11,3.752939752319131e-10,1.0847132677057869e-10,0.14583771537289536
trial_0012_bite_014_transfer,trial_0012_bite_014,trial_0012,transfer,retrieval,RobotSmooth,True,79,0.7821782178217822,False,0,1.0,79,False,0,5.896985289190174,1.7913446767197323,136.05255995684115,11528.811307446133,0,0,1,22,True,5.956696293935098e-11,2.3122957453104625e-11,3.556784004414328e-10,1.3806593854099772e-10,2.1893598045608087e-13,6.544793605841359e-14,5.956696293935098e-11,2.3122957453104625e-11,3.556784004414331e-10,1.3806593854099782e-10,0.16628319651149415
trial_0012_bite_014_transfer,trial_0012_bite_014,trial_0012,transfer,contextual_promp,B0,True,64,0.6336633663366337,False,0,1.0,64,False,0,5.355924446398447,2.3570179089653163,110.00754381618142,6287.611303245559,0,37,0,0,True,7.666887437377178e-11,2.5365803432130334e-11,4.5812725983733746e-10,1.515117102332161e-10,1.5720758028692217e-13,6.333248243941712e-14,7.666887437377178e-11,2.5365803432130334e-11,4.581272598373378e-10,1.515117102332162e-10,0.16534206691361852
trial_0012_bite_014_transfer,trial_0012_bite_014,trial_0012,transfer,contextual_promp,StrongLocal,True,64,0.6336633663366337,False,1,0.984375,63,False,0,4.240598361869386,1.1526086835659108,29.54273422938875,1227.304052771964,0,37,0,0,True,4.311536219875938e-11,1.597794681789356e-11,2.5757250469251284e-10,9.540992941780527e-11,8.575362642204709e-13,1.2108486212495854e-13,4.311536219875938e-11,1.597794681789356e-11,2.57572504692513e-10,9.540992941780534e-11,0.15928373555083586
trial_0012_bite_014_transfer,trial_0012_bite_014,trial_0012,transfer,contextual_promp,RobotSmooth,True,65,0.6435643564356436,False,0,1.0,65,False,0,5.709705391799494,2.4260035329874796,179.19493670383113,14838.50647377253,0,0,1,36,True,6.056594483000749e-11,2.3622838749617675e-11,3.61680604152809e-10,1.410670884104279e-10,2.2160051571518125e-13,6.662722651254701e-14,6.056594483000749e-11,2.3622838749617675e-11,3.6168060415280926e-10,1.4106708841042803e-10,0.16534206691352082
trial_0012_bite_014_withdrawal,trial_0012_bite_014,trial_0012,withdrawal,retrieval,B0,True,101,1.0,True,0,1.0,101,True,0,6.371214902947115,1.1712356778859647,16.671234421343048,2066.3402312936832,0,0,0,0,True,6.499708440682961e-11,2.2009929179383665e-11,3.8795518592471904e-10,1.314448247386389e-10,1.580957587066223e-13,4.072274343477866e-14,6.499708440682961e-11,2.2009929179383665e-11,3.879551859247193e-10,1.31444824738639e-10,0.18653630053796189
trial_0012_bite_014_withdrawal,trial_0012_bite_014,trial_0012,withdrawal,retrieval,StrongLocal,True,101,1.0,True,0,1.0,101,True,0,6.380157387224713,1.1651154409885829,26.45736892715366,3905.6439369396653,0,0,0,0,True,4.6697260449281766e-11,1.803618640352659e-11,2.7877748646181483e-10,1.0771709573756509e-10,1.3677947663381929e-13,3.7038132462387066e-14,4.6697260449281766e-11,1.803618640352659e-11,2.787774864618151e-10,1.0771709573756516e-10,0.19892511736338037
trial_0012_bite_014_withdrawal,trial_0012_bite_014,trial_0012,withdrawal,retrieval,RobotSmooth,True,101,1.0,True,0,1.0,101,True,0,6.3712149025388465,1.1712356779332316,16.671234469249455,2066.3402416461963,0,0,0,0,True,6.558354449199e-11,2.2690861329888683e-11,3.9154061751508006e-10,1.355027140145839e-10,1.1191048088221578e-13,3.880912655937055e-14,6.558354449199e-11,2.2690861329888683e-11,3.9154061751508037e-10,1.35502714014584e-10,0.18653630053796189
trial_0012_bite_014_withdrawal,trial_0012_bite_014,trial_0012,withdrawal,contextual_promp,B0,True,101,1.0,True,0,1.0,101,True,0,6.243601921942748,1.1334837644578384,5.391212552280551,67.39276609930673,0,0,0,0,True,5.912596752871098e-11,2.499720963076627e-11,3.5288926167660827e-10,1.4928507778782442e-10,1.1057821325266559e-13,3.9629448507124536e-14,5.912596752871098e-11,2.499720963076627e-11,3.5288926167660837e-10,1.492850777878245e-10,0.19892511736338037
trial_0012_bite_014_withdrawal,trial_0012_bite_014,trial_0012,withdrawal,contextual_promp,StrongLocal,True,101,1.0,True,0,1.0,101,True,0,5.796479030946628,1.103161471306005,5.814223376942874,182.3048376586401,0,0,0,0,True,6.166012028966746e-11,2.6531999564749303e-11,3.6830459160297484e-10,1.5844367637316118e-10,1.4521717162097048e-13,3.918570791294579e-14,6.166012028966746e-11,2.6531999564749303e-11,3.68304591602975e-10,1.5844367637316126e-10,0.19892511736338037
trial_0012_bite_014_withdrawal,trial_0012_bite_014,trial_0012,withdrawal,contextual_promp,RobotSmooth,True,101,1.0,True,0,1.0,101,True,0,6.243601920968127,1.133483764452545,5.391212551471835,67.39276604835408,0,0,0,0,True,5.7370454459596336e-11,2.4623141786807295e-11,3.426874263783028e-10,1.4705625772530565e-10,1.2434497875801753e-13,3.760293142437943e-14,5.7370454459596336e-11,2.4623141786807295e-11,3.426874263783029e-10,1.4705625772530573e-10,0.19892511736338037
trial_0012_bite_015_transfer,trial_0012_bite_015,trial_0012,transfer,retrieval,B0,True,101,1.0,True,0,1.0,101,True,0,6.201766740317199,0.885697414819894,20.230601317335605,2360.72840634562,0,0,0,0,True,1.8881209591763203e-10,4.656625941787921e-11,1.1273423673149721e-09,2.7808348311413253e-10,7.194245199571014e-14,2.4838709206497488e-14,1.8881209591763203e-10,4.656625941787921e-11,1.1273423673149731e-09,2.7808348311413274e-10,0.3815213365894774
trial_0012_bite_015_transfer,trial_0012_bite_015,trial_0012,transfer,retrieval,StrongLocal,True,101,1.0,True,0,1.0,101,True,0,5.869482282728761,0.8396205005640802,27.749913393809436,3423.431994764747,0,0,0,0,True,8.205057094517958e-11,2.904099028790806e-11,4.898381111351272e-10,1.7341283077120364e-10,7.771561172376096e-14,2.99963301975874e-14,8.205057094517958e-11,2.904099028790806e-11,4.898381111351275e-10,1.7341283077120377e-10,0.35851127055494647
trial_0012_bite_015_transfer,trial_0012_bite_015,trial_0012,transfer,retrieval,RobotSmooth,True,101,1.0,True,0,1.0,101,True,0,6.2017667399810215,0.885697414564417,20.23060114971392,2360.7283810990216,0,0,0,0,True,1.2862151032929173e-10,3.978668621648799e-11,7.68015966966243e-10,2.3759271500119714e-10,6.217248937900877e-14,2.4475020024653365e-14,1.2862151032929173e-10,3.978668621648799e-11,7.680159669662435e-10,2.375927150011973e-10,0.38152133658946497
trial_0012_bite_015_transfer,trial_0012_bite_015,trial_0012,transfer,contextual_promp,B0,True,101,1.0,True,0,1.0,101,True,0,5.345215026453791,0.6764753129231668,1.9608403702895292,14.388414257048456,0,0,0,0,True,2.248764295200842e-10,5.420315106959598e-11,1.3429757616053255e-09,3.23665210801143e-10,6.039613253960852e-14,2.5150804297459182e-14,2.248764295200842e-10,5.420315106959598e-11,1.3429757616053266e-09,3.236652108011432e-10,0.46711317393431706
trial_0012_bite_015_transfer,trial_0012_bite_015,trial_0012,transfer,contextual_promp,StrongLocal,True,101,1.0,True,0,1.0,101,True,0,5.034909701425207,0.6390568388047835,3.741470379712118,227.62958470853184,0,0,0,0,True,1.8766752646224095e-10,4.3839474544315514e-11,1.1208394580485685e-09,2.6181323286975503e-10,6.616929226765933e-14,2.642788002082357e-14,1.8766752646224095e-10,4.3839474544315514e-11,1.1208394580485696e-09,2.6181323286975524e-10,0.4470271994832462
trial_0012_bite_015_transfer,trial_0012_bite_015,trial_0012,transfer,contextual_promp,RobotSmooth,True,101,1.0,True,0,1.0,101,True,0,5.345215027418045,0.6764753128893937,1.9608403690291583,14.388415027706426,0,0,0,0,True,2.22987991646805e-10,6.596304769903491e-11,1.331485382963459e-09,3.9389329793170885e-10,5.3734794391857577e-14,2.419647748884534e-14,2.22987991646805e-10,6.596304769903491e-11,1.3314853829634598e-09,3.938932979317091e-10,0.46711317393431706
trial_0012_bite_015_withdrawal,trial_0012_bite_015,trial_0012,withdrawal,retrieval,B0,True,63,0.6237623762376238,False,0,1.0,63,False,0,6.625894168150575,1.949997971506477,28.369741599124843,2322.57755294695,38,0,0,0,True,1.388223221117556e-10,4.2075722143941476e-11,8.28994824008208e-10,2.5125915682231847e-10,9.85878045867139e-14,3.9469648579533535e-14,1.388223221117556e-10,4.2075722143941476e-11,8.289948240082087e-10,2.512591568223187e-10,0.009043980714597666
trial_0012_bite_015_withdrawal,trial_0012_bite_015,trial_0012,withdrawal,retrieval,StrongLocal,True,101,1.0,True,0,1.0,101,True,0,7.301842512972635,1.4926595449053026,30.8809407246505,3218.815118358539,0,0,0,0,True,3.4211768645618414e-10,7.300843441518591e-11,2.0429242281344606e-09,4.359888654199722e-10,1.0480505352461478e-13,2.8403016360954904e-14,3.4211768645618414e-10,7.300843441518591e-11,2.0429242281344627e-09,4.3598886541997254e-10,0.23159199028342492
trial_0012_bite_015_withdrawal,trial_0012_bite_015,trial_0012,withdrawal,retrieval,RobotSmooth,True,101,1.0,True,0,1.0,101,True,0,7.201389837211922,1.5034083402820921,46.971793104258246,5829.859757193333,0,0,0,0,True,3.0870602818041607e-10,9.008145092964049e-11,1.843615189526575e-09,5.379523293444121e-10,9.14823772291129e-14,2.529468061989171e-14,3.0870602818041607e-10,9.008145092964049e-11,1.8436151895265762e-09,5.379523293444126e-10,0.23159199028342492
trial_0012_bite_015_withdrawal,trial_0012_bite_015,trial_0012,withdrawal,contextual_promp,B0,True,101,1.0,True,0,1.0,101,True,0,6.164501137952975,1.1191080484138871,5.241552998345419,57.84301854835583,0,0,0,0,True,7.885955152587535e-11,2.982272714567831e-11,4.707833928237401e-10,1.7809881012431838e-10,1.0613732115416497e-13,3.14052068156634e-14,7.885955152587535e-11,2.982272714567831e-11,4.707833928237405e-10,1.7809881012431853e-10,0.23159199028342492
trial_0012_bite_015_withdrawal,trial_0012_bite_015,trial_0012,withdrawal,contextual_promp,StrongLocal,True,101,1.0,True,0,1.0,101,True,0,5.720789540023815,1.0866019500271098,5.632648786155686,189.5053102770843,0,0,0,0,True,9.839689369806699e-11,3.156494835861336e-11,5.875682721205266e-10,1.8849311147623976e-10,1.0835776720341528e-13,2.7054135288803583e-14,9.839689369806699e-11,3.156494835861336e-11,5.875682721205271e-10,1.884931114762399e-10,0.23159199028342492
trial_0012_bite_015_withdrawal,trial_0012_bite_015,trial_0012,withdrawal,contextual_promp,RobotSmooth,True,101,1.0,True,0,1.0,101,True,0,6.164501137834542,1.1191080483983218,5.241552992531399,57.843018555648236,0,0,0,0,True,9.460094120399845e-11,3.0765888777410866e-11,5.647264865383319e-10,1.8372893715067606e-10,1.1590728377086634e-13,3.5008443194963555e-14,9.460094120399845e-11,3.0765888777410866e-11,5.647264865383324e-10,1.8372893715067622e-10,0.23159199028342492
trial_0013_bite_001_transfer,trial_0013_bite_001,trial_0013,transfer,retrieval,B0,True,77,0.7623762376237624,False,0,1.0,77,False,0,5.019624835375818,1.3571338255140089,40.76543161256544,2187.198767217742,0,24,0,0,True,5.671685862297685e-11,2.119871647879839e-11,3.388420043290383e-10,1.2658593613958363e-10,1.163513729807164e-13,4.2027195708932305e-14,5.671685862297685e-11,2.119871647879839e-11,3.388420043290385e-10,1.265859361395837e-10,0.40436925318005024
trial_0013_bite_001_transfer,trial_0013_bite_001,trial_0013,transfer,retrieval,StrongLocal,True,77,0.7623762376237624,False,0,1.0,77,False,0,5.159805763476868,1.6145616813139774,53.21667706768861,2741.4486774519473,0,24,0,0,True,5.0975512406646095e-11,1.8725515733146228e-11,3.043772044152107e-10,1.1181768627560379e-10,1.7186252421197423e-13,4.860521379726333e-14,5.0975512406646095e-11,1.8725515733146228e-11,3.0437720441521096e-10,1.1181768627560389e-10,0.3796960529519833
trial_0013_bite_001_transfer,trial_0013_bite_001,trial_0013,transfer,retrieval,RobotSmooth,True,78,0.7722772277227723,False,0,1.0,78,False,0,4.568866279978197,0.8961733076097189,29.082467755208963,2559.183766507373,0,0,1,23,True,5.671685862297685e-11,2.073671742688781e-11,3.388420043290383e-10,1.238193627469511e-10,2.2293278334473143e-13,4.828111717976013e-14,5.671685862297685e-11,2.073671742688781e-11,3.388420043290385e-10,1.238193627469512e-10,0.4259640359846255
trial_0013_bite_001_transfer,trial_0013_bite_001,trial_0013,transfer,contextual_promp,B0,True,101,1.0,True,0,1.0,101,True,0,3.438152409201134,0.4115391098791313,1.6516941432095817,16.744723707364518,0,0,0,0,True,3.659967183468988e-11,1.2471675656165972e-11,2.1833647683727922e-10,7.447037096693436e-11,2.091660178393795e-13,6.69433010110227e-14,3.659967183468988e-11,1.2471675656165972e-11,2.183364768372794e-10,7.447037096693441e-11,0.3857603355046111
trial_0013_bite_001_transfer,trial_0013_bite_001,trial_0013,transfer,contextual_promp,StrongLocal,True,101,1.0,True,0,1.0,101,True,0,3.445871529248571,0.4121419375191121,2.9039067219988692,154.90380172026744,0,0,0,0,True,4.372655809044673e-11,1.3598454260845068e-11,2.6110903364735506e-10,8.120014298161768e-11,2.2648549702353193e-13,7.060574582338274e-14,4.372655809044673e-11,1.3598454260845068e-11,2.6110903364735526e-10,8.120014298161775e-11,0.3576867114235798
trial_0013_bite_001_transfer,trial_0013_bite_001,trial_0013,transfer,contextual_promp,RobotSmooth,True,101,1.0,True,0,1.0,101,True,0,3.4381524094970413,0.41153910988399606,1.6516941442660604,16.744723911977108,0,0,0,0,True,5.416823982756231e-11,1.3918411725305007e-11,3.23423340723829e-10,8.311162606189292e-11,1.7763568394002505e-13,6.22612281892194e-14,5.416823982756231e-11,1.3918411725305007e-11,3.234233407238293e-10,8.311162606189298e-11,0.3857603355046111
trial_0013_bite_001_withdrawal,trial_0013_bite_001,trial_0013,withdrawal,retrieval,B0,True,101,1.0,True,3,0.9702970297029703,94,False,0,6.050204740550715,1.1893206691434126,14.372914731972074,1256.8156857243623,0,0,0,0,True,1.6579972395847386e-09,2.725277157252671e-10,9.901125611904481e-09,1.6274732112610259e-09,3.326228181776969e-12,6.4209368033568e-13,1.6579972395847386e-09,2.725277157252671e-10,9.90112561190449e-09,1.6274732112610275e-09,0.21912143693950692
trial_0013_bite_001_withdrawal,trial_0013_bite_001,trial_0013,withdrawal,retrieval,StrongLocal,True,101,1.0,True,0,1.0,101,True,0,6.088280021469622,1.1473561942999566,17.21415646387471,1818.458001537035,0,0,0,0,True,4.780925711824147e-10,1.0449095377617727e-10,2.855106598908301e-09,6.240035700671475e-10,2.3092638912203256e-13,6.040541062742388e-14,4.780925711824147e-10,1.0449095377617727e-10,2.8551065989083034e-09,6.24003570067148e-10,0.2652036352964773
trial_0013_bite_001_withdrawal,trial_0013_bite_001,trial_0013,withdrawal,retrieval,RobotSmooth,True,101,1.0,True,0,1.0,101,True,0,6.318717015121295,1.2101445859043034,41.57790527832714,6508.294135486183,0,0,0,0,True,1.3169632351239665e-09,2.7971789765997113e-10,7.86462045604746e-09,1.6703999635642708e-09,8.606448886894214e-13,2.764916766636474e-13,1.3169632351239665e-09,2.7971789765997113e-10,7.864620456047466e-09,1.6703999635642724e-09,0.21987903380804852
trial_0013_bite_001_withdrawal,trial_0013_bite_001,trial_0013,withdrawal,contextual_promp,B0,True,101,1.0,True,0,1.0,101,True,0,4.275442446410747,0.7561551867860524,3.3764216267326588,36.411728973482916,0,0,0,0,True,1.4721450089354256e-10,2.7715004788186233e-11,8.793059274961928e-10,1.655140415626782e-10,1.580957587066223e-13,3.993533171867369e-14,1.4721450089354256e-10,2.7715004788186233e-11,8.793059274961936e-10,1.6551404156267835e-10,0.3308514472243811
trial_0013_bite_001_withdrawal,trial_0013_bite_001,trial_0013,withdrawal,contextual_promp,StrongLocal,True,101,1.0,True,0,1.0,101,True,0,3.851330078682586,0.712192858913068,5.622353463960799,420.65852287556305,0,0,0,0,True,7.094572211209279e-11,2.5561610276342168e-11,4.23758412489682e-10,1.5264457123866661e-10,1.283417816466681e-13,3.599089820553185e-14,7.094572211209279e-11,2.5561610276342168e-11,4.237584124896823e-10,1.5264457123866674e-10,0.41197748646967103
trial_0013_bite_001_withdrawal,trial_0013_bite_001,trial_0013,withdrawal,contextual_promp,RobotSmooth,True,101,1.0,True,0,1.0,101,True,0,4.275442446664172,0.7561551867934541,3.376421622648845,36.41172891387604,0,0,0,0,True,1.3526278132523318e-10,2.7154455551318887e-11,8.077241775369247e-10,1.6215870771470646e-10,1.580957587066223e-13,4.273435048462373e-14,1.3526278132523318e-10,2.7154455551318887e-11,8.077241775369255e-10,1.6215870771470656e-10,0.33085144722463866
trial_0013_bite_002_transfer,trial_0013_bite_002,trial_0013,transfer,retrieval,B0,True,91,0.900990099009901,False,1,0.989010989010989,78,False,0,8.035505936731813,1.6047747771427867,94.35770118140817,10231.855080019988,0,10,0,0,True,9.375091871979904e-11,1.9359944825344525e-11,5.597389381788521e-10,1.1560394617882757e-10,7.389644451905042e-13,1.1323827021269703e-13,9.375091871979904e-11,1.9359944825344525e-11,5.597389381788525e-10,1.1560394617882766e-10,0.2932294107538729
trial_0013_bite_002_transfer,trial_0013_bite_002,trial_0013,transfer,retrieval,StrongLocal,True,90,0.8910891089108911,False,1,0.9888888888888889,78,False,2,7.761516280367535,1.6903054438956293,89.04850746064422,8783.561764925511,0,11,0,0,True,1.2507206117507251e-09,1.4097692947106777e-10,7.468892731999491e-09,8.41860291893754e-10,1.0378364834195963e-11,1.5650602318268065e-12,1.2507206117507251e-09,1.4097692947106777e-10,7.468892731999498e-09,8.418602918937547e-10,0.22762934731145723
trial_0013_bite_002_transfer,trial_0013_bite_002,trial_0013,transfer,retrieval,RobotSmooth,True,82,0.8118811881188119,False,0,1.0,82,False,0,6.2825959286101485,1.2981079901287336,55.55875557606929,4899.700447129544,0,0,1,19,True,7.945087177159468e-11,2.163447151226151e-11,4.744973860551e-10,1.291853373662179e-10,5.515587986337778e-13,8.757315798230601e-14,7.945087177159468e-11,2.163447151226151e-11,4.744973860551004e-10,1.29185337366218e-10,0.2932294107537292
trial_0013_bite_002_transfer,trial_0013_bite_002,trial_0013,transfer,contextual_promp,B0,True,71,0.7029702970297029,False,1,0.9859154929577465,70,False,0,4.048977016453434,1.0849209678783007,24.69390236898744,892.8658873432839,0,30,0,0,True,6.974907841454038e-11,1.8066932706775028e-11,4.1651482381793805e-10,1.0787607959580548e-10,9.801048861390882e-13,1.3179800588509462e-13,6.974907841454038e-11,1.8066932706775028e-11,4.1651482381793836e-10,1.0787607959580554e-10,0.33170246904667167
trial_0013_bite_002_transfer,trial_0013_bite_002,trial_0013,transfer,contextual_promp,StrongLocal,True,70,0.693069306930693,False,0,1.0,70,False,0,4.183542791027669,1.3045798608814354,34.64539258422127,1387.058453594027,0,31,0,0,True,4.1901172342725204e-11,1.5981945567382648e-11,2.501597531323489e-10,9.54439478779656e-11,3.801403636316536e-13,7.272149922070765e-14,4.1901172342725204e-11,1.5981945567382648e-11,2.50159753132349e-10,9.544394787796566e-11,0.32987573647375057
trial_0013_bite_002_transfer,trial_0013_bite_002,trial_0013,transfer,contextual_promp,RobotSmooth,True,73,0.7227722772277227,False,1,0.9863013698630136,72,False,0,3.962873075645582,0.8083317262701833,41.07426084347576,3995.453422504309,0,0,1,28,True,4.506766280067803e-11,1.783854079903053e-11,2.6901823631399715e-10,1.0653755201299488e-10,2.233768725545815e-13,5.801983986813576e-14,4.506766280067803e-11,1.783854079903053e-11,2.6901823631399735e-10,1.0653755201299495e-10,0.3366345090129288
trial_0013_bite_002_withdrawal,trial_0013_bite_002,trial_0013,withdrawal,retrieval,B0,True,101,1.0,True,0,1.0,101,True,0,4.827802329439715,0.82548461144002,20.29664494074741,2502.679321801055,0,0,0,0,True,5.03819884431654e-11,1.9028038130440265e-11,3.010147559456712e-10,1.1363170004479285e-10,1.1013412404281553e-13,3.65482670951652e-14,5.03819884431654e-11,1.9028038130440265e-11,3.0101475594567146e-10,1.1363170004479294e-10,0.26672157050778367
trial_0013_bite_002_withdrawal,trial_0013_bite_002,trial_0013,withdrawal,retrieval,StrongLocal,True,101,1.0,True,0,1.0,101,True,0,4.430730962847818,0.7622905003915461,26.071714732242153,3515.1224537914945,0,0,0,0,True,6.93342000790546e-11,2.4209092669233672e-11,4.1400806806695106e-10,1.4457701964599432e-10,1.1013412404281553e-13,3.130653515371852e-14,6.93342000790546e-11,2.4209092669233672e-11,4.1400806806695143e-10,1.4457701964599445e-10,0.5161584791900466
trial_0013_bite_002_withdrawal,trial_0013_bite_002,trial_0013,withdrawal,retrieval,RobotSmooth,True,101,1.0,True,0,1.0,101,True,0,4.827802328718642,0.825484611304664,20.296644823834974,2502.6792954421676,0,0,0,0,True,7.170007315807819e-11,2.0902056225989383e-11,4.2793034574915776e-10,1.2482437493380465e-10,1.0658141036401503e-13,3.438585889565823e-14,7.170007315807819e-11,2.0902056225989383e-11,4.279303457491581e-10,1.2482437493380476e-10,0.26672157050778367
trial_0013_bite_002_withdrawal,trial_0013_bite_002,trial_0013,withdrawal,contextual_promp,B0,True,101,1.0,True,0,1.0,101,True,0,4.260568317932649,0.7637226468012029,3.249536852207082,31.086994764877005,0,0,0,0,True,1.7315496251517385e-10,3.664474312827647e-11,1.0338575406603771e-09,2.1882642322413202e-10,8.704148513061227e-14,3.728867724245732e-14,1.7315496251517385e-10,3.664474312827647e-11,1.033857540660378e-09,2.188264232241322e-10,0.41068577909126436
trial_0013_bite_002_withdrawal,trial_0013_bite_002,trial_0013,withdrawal,contextual_promp,StrongLocal,True,101,1.0,True,0,1.0,101,True,0,3.7332484994499056,0.7007066460227397,4.931372203588533,360.26934268523996,0,0,0,0,True,1.4960062065385104e-10,3.2725027278760285e-11,8.934195881826997e-10,1.9541134111545556e-10,9.325873406851315e-14,2.859735277461565e-14,1.4960062065385104e-10,3.2725027278760285e-11,8.934195881827006e-10,1.9541134111545572e-10,0.5173757389755043
trial_0013_bite_002_withdrawal,trial_0013_bite_002,trial_0013,withdrawal,contextual_promp,RobotSmooth,True,101,1.0,True,0,1.0,101,True,0,4.260568318122526,0.7637226468543474,3.2495368321692832,31.08699538031867,0,0,0,0,True,1.150408687872292e-10,3.189486773368489e-11,6.870062326787282e-10,1.9045986630224497e-10,1.1013412404281553e-13,3.756601882228522e-14,1.150408687872292e-10,3.189486773368489e-11,6.870062326787288e-10,1.9045986630224512e-10,0.4106857790917626
trial_0013_bite_003_transfer,trial_0013_bite_003,trial_0013,transfer,retrieval,B0,True,101,1.0,True,0,1.0,101,True,0,3.8152032868335737,0.4592314376749245,7.268109927269971,733.7733677637848,0,0,0,0,True,1.1126800229269905e-10,2.951360391827545e-11,6.645122441415203e-10,1.7624252715695387e-10,1.247890679678676e-13,5.110068442285076e-14,1.1126800229269905e-10,2.951360391827545e-11,6.645122441415208e-10,1.7624252715695403e-10,0.3918288156545393
trial_0013_bite_003_transfer,trial_0013_bite_003,trial_0013,transfer,retrieval,StrongLocal,True,101,1.0,True,0,1.0,101,True,0,3.666661414219592,0.4395640955486869,8.459259573388591,880.4575540939152,0,0,0,0,True,8.155952609214531e-11,2.0338180054117607e-11,4.870425365026613e-10,1.2144629569858933e-10,2.1049828546892968e-13,5.520652318403481e-14,8.155952609214531e-11,2.0338180054117607e-11,4.870425365026617e-10,1.214462956985894e-10,0.38336484931014403
trial_0013_bite_003_transfer,trial_0013_bite_003,trial_0013,transfer,retrieval,RobotSmooth,True,101,1.0,True,0,1.0,101,True,0,3.8152032882495774,0.4592314377130015,7.268109955684434,733.773371798392,0,0,0,0,True,1.0142625049355302e-10,3.0463986795279485e-11,6.05593126972966e-10,1.8191666938186608e-10,1.474376176702208e-13,5.067341479904897e-14,1.0142625049355302e-10,3.0463986795279485e-11,6.055931269729666e-10,1.8191666938186624e-10,0.39182881565417405
trial_0013_bite_003_transfer,trial_0013_bite_003,trial_0013,transfer,contextual_promp,B0,True,101,1.0,True,0,1.0,101,True,0,3.4550907762201533,0.42148353221824264,1.2825628429998415,9.620303969834737,0,0,0,0,True,5.989625160666129e-11,2.3693463997263193e-11,3.5778544165109517e-10,1.41481719303657e-10,1.2612133559741778e-13,4.840945506348186e-14,5.989625160666129e-11,2.3693463997263193e-11,3.5778544165109553e-10,1.414817193036571e-10,0.39951267136435775
