record_id,parent_bite_id,bite_id,phase,segment_index,motive_frame,time_s,psi,old_wrist_B_x,old_wrist_B_y,old_wrist_B_z,fork_B_x,fork_B_y,fork_B_z,old_to_fork_orientation_rad,relative_rotation_x,relative_rotation_y,relative_rotation_z,joint1_to_old_wrist_m,joint1_to_fork_m,old_wrist_to_fork_m,status_A,position_error_A_m,orientation_error_A_rad,psi_error_A_rad,status_B,position_error_B_m,orientation_error_B_rad,psi_error_B_rad,status_C,position_error_C_m,orientation_error_C_rad,psi_error_C_rad,status_D,position_error_D_m,orientation_error_D_rad,psi_error_D_rad,official_phase2_status_D,status_A2,status_D2
trial_0012_bite_003_withdrawal,trial_0012_bite_003,3,withdrawal,89,4295,0.89,-2.9542897629867357,-0.225080109,0.015713356,0.13352818300000002,-0.116180487,0.056443658,0.203621641,1.5708226311869946,-1.5807215604799024e-06,9.704830955477003e-06,1.5708226311562201,0.4711924626476928,0.4755839106599686,0.13576147475315614,SUCCESS_EXACT,1.451948807479308e-11,8.696956907857095e-11,4.6629367034256575e-14,SUCCESS_EXACT,2.4577442706117713e-11,1.4654408284137093e-10,2.3092638912203256e-14,JOINT_LIMIT,,,,SUCCESS_EXACT,1.5946574724947887e-11,9.513622593158366e-11,3.6415315207705135e-14,SUCCESS_EXACT,SUCCESS_EXACT,SUCCESS_EXACT
trial_0012_bite_003_withdrawal,trial_0012_bite_003,3,withdrawal,90,4296,0.9,-2.955778931321243,-0.227205505,0.015073660000000001,0.132774124,-0.118952595,0.056474075,0.203544036,1.570816211969633,-1.6406572134423243e-06,1.0115402215178961e-05,1.5708162119362068,0.47093819885443333,0.4737025041855574,0.13579789147894777,SUCCESS_EXACT,9.947686084464158e-12,5.910907317192206e-11,5.3734794391857577e-14,SUCCESS_EXACT,1.6847205450695744e-12,9.931160414171125e-12,2.042810365310288e-14,JOINT_LIMIT,,,,SUCCESS_EXACT,2.967258111194814e-11,1.7730026767823992e-10,3.375077994860476e-14,SUCCESS_EXACT,SUCCESS_EXACT,SUCCESS_EXACT
trial_0012_bite_003_withdrawal,trial_0012_bite_003,3,withdrawal,91,4297,0.91,-2.9543199638635964,-0.228969955,0.014341215000000001,0.13234678600000002,-0.121538632,0.056556843,0.203576878,1.5708243934329003,-1.1908741083860926e-06,1.0842931691784907e-05,1.5708243933950259,0.47059344270459497,0.47187639721689445,0.1356369212835988,SUCCESS_EXACT,6.262671744142375e-12,3.752429695422275e-11,2.7533531010703882e-14,SUCCESS_EXACT,2.9078220213359673e-11,1.7380203702164296e-10,1.9539925233402755e-14,JOINT_LIMIT,,,,SUCCESS_EXACT,4.3364058225065824e-11,2.588330747234751e-10,5.3734794391857577e-14,SUCCESS_EXACT,SUCCESS_EXACT,SUCCESS_EXACT
trial_0012_bite_003_withdrawal,trial_0012_bite_003,3,withdrawal,92,4298,0.92,-2.9548918839210785,-0.230849472,0.013700003,0.131882858,-0.12401922,0.057005964,0.203586444,1.570815183199554,8.091099030639283e-07,8.179313739718046e-06,1.5708151831780506,0.4702211208408195,0.47012435573026545,0.13575534334152903,SUCCESS_EXACT,2.992337301134972e-11,1.7874184080984955e-10,5.329070518200751e-15,SUCCESS_EXACT,1.476189594931986e-11,8.8021613008729e-11,1.5987211554602254e-14,JOINT_LIMIT,,,,SUCCESS_EXACT,2.816866718196713e-10,1.6820256272964419e-09,5.639932965095795e-14,SUCCESS_EXACT,SUCCESS_EXACT,SUCCESS_EXACT
trial_0012_bite_003_withdrawal,trial_0012_bite_003,3,withdrawal,93,4299,0.93,-2.9554186341566138,-0.23223733500000002,0.013252995,0.13164068599999998,-0.126257911,0.057399642,0.203754857,1.57081306115637,1.515176168664026e-07,7.986151528453055e-06,1.5708130611360616,0.46985985738561364,0.4684344418755779,0.13557661454591508,SUCCESS_EXACT,1.7780799362165982e-11,1.0620278507394076e-10,6.217248937900877e-15,SUCCESS_EXACT,3.230822797250235e-11,1.9305740529908729e-10,1.3322676295501878e-14,JOINT_LIMIT,,,,SUCCESS_EXACT,8.236007757423643e-11,4.91863242260974e-10,8.43769498715119e-15,SUCCESS_EXACT,SUCCESS_EXACT,SUCCESS_EXACT
trial_0012_bite_003_withdrawal,trial_0012_bite_003,3,withdrawal,94,4300,0.94,-2.9553025449567816,-0.23376518200000002,0.01281808,0.13141653400000003,-0.128204212,0.057769526,0.203855097,1.5708113613358528,7.492819630888092e-07,7.881982984691614e-06,1.5708113613158985,0.46942115955589364,0.4670011003984031,0.13568749498143445,SUCCESS_EXACT,1.166325924219021e-10,6.965503011326812e-10,8.43769498715119e-15,SUCCESS_EXACT,2.7505411893755376e-11,1.6421189453016093e-10,1.021405182655144e-14,JOINT_LIMIT,,,,SUCCESS_EXACT,5.253860401177614e-11,3.138135950220815e-10,2.9753977059954195e-14,SUCCESS_EXACT,SUCCESS_EXACT,SUCCESS_EXACT
trial_0012_bite_003_withdrawal,trial_0012_bite_003,3,withdrawal,95,4301,0.95,-2.957656661430639,-0.235149948,0.012811929,0.131161377,-0.129971758,0.058488782,0.204105407,1.5708149566035066,-4.365025346479074e-06,4.2901628249337385e-06,1.5708149565915832,0.4690128214325202,0.46556445265725305,0.13590312014188866,SUCCESS_EXACT,9.471408913873028e-13,5.609094712780586e-12,1.3322676295501878e-14,SUCCESS_EXACT,2.431255956368555e-11,1.4541272967797415e-10,3.552713678800501e-14,JOINT_LIMIT,,,,SUCCESS_EXACT,8.25681548709985e-11,4.932116204987058e-10,5.3290705182007514e-14,SUCCESS_EXACT,SUCCESS_EXACT,SUCCESS_EXACT
trial_0012_bite_003_withdrawal,trial_0012_bite_003,3,withdrawal,96,4302,0.96,-2.95863696095948,-0.236227966,0.012744705,0.131070389,-0.131827518,0.059092335,0.204424188,1.570803623300134,1.3209528688678234e-06,2.501385444675976e-06,1.5708036232975868,0.46861292206494304,0.464027910643947,0.13575100801448953,SUCCESS_EXACT,1.0515126245856166e-10,6.27827401870962e-10,2.1760371282653068e-14,SUCCESS_EXACT,4.3363295971430864e-11,2.590723744510768e-10,1.687538997430238e-14,JOINT_LIMIT,,,,SUCCESS_EXACT,6.538326476620513e-11,3.903622818185983e-10,2.842170943040401e-14,SUCCESS_EXACT,SUCCESS_EXACT,SUCCESS_EXACT
trial_0012_bite_003_withdrawal,trial_0012_bite_003,3,withdrawal,97,4303,0.97,-2.9596037699254483,-0.23746002200000002,0.012794865,0.131204971,-0.133317918,0.059987094,0.204712495,1.5708088751470566,-3.706898153278825e-06,3.192011153588082e-06,1.5708088751394396,0.4679291161399042,0.46274956560267805,0.13592659926646375,SUCCESS_EXACT,1.9382280980706937e-11,1.1579572127214633e-10,1.3322676295501878e-14,SUCCESS_EXACT,8.093561642093857e-11,4.83396353725737e-10,3.552713678800501e-15,JOINT_LIMIT,,,,SUCCESS_EXACT,2.1460027895847527e-11,1.2800177468651873e-10,5.3734794391857577e-14,SUCCESS_EXACT,SUCCESS_EXACT,SUCCESS_EXACT
trial_0012_bite_003_withdrawal,trial_0012_bite_003,3,withdrawal,98,4304,0.98,-2.960819416395043,-0.23836586,0.012855655,0.131281982,-0.134800836,0.060892694,0.205117553,1.5708107530121234,-4.6873048122096365e-06,2.7921749422938125e-06,1.570810753002648,0.46744337071530756,0.46139360893298575,0.13595941621272187,SUCCESS_EXACT,4.75150198442701e-12,2.8436716866145035e-11,1.554312234475219e-14,SUCCESS_EXACT,1.3460934228012157e-11,8.036290620340289e-11,1.3322676295501878e-15,JOINT_LIMIT,,,,SUCCESS_EXACT,1.2150359397947571e-11,7.271250411735932e-11,5.3290705182007514e-14,SUCCESS_EXACT,SUCCESS_EXACT,SUCCESS_EXACT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,0,5473,0.0,-3.073053220666292,-0.1862892,-0.017091879,0.036857071,-0.062105317,0.001421836,0.070183359,1.5707933109529437,3.274236426193401e-06,7.976125746075201e-07,1.5707933109493288,0.5787327681746608,0.6160540111454497,0.12990394879262854,SUCCESS_EXACT,1.0623352912086687e-11,6.351506758729074e-11,1.7763568394002505e-14,SUCCESS_EXACT,1.6194148087260832e-11,9.695878717055369e-11,6.261657858885883e-14,JOINT_LIMIT,,,,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,1,5474,0.01,-3.069007430793586,-0.186578384,-0.016846569,0.03801896700000001,-0.062192995,0.000664948,0.070818909,1.5707837739657056,4.8382612662679e-06,-4.5777296503590833e-07,1.5707837739581876,0.5775434037055095,0.6156165188158492,0.12982378218002277,SUCCESS_EXACT,1.3724499224886843e-11,8.192127614170923e-11,1.2878587085651816e-14,SUCCESS_EXACT,1.3805119917815663e-11,8.26610028868932e-11,5.950795411990839e-14,JOINT_LIMIT,,,,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,2,5475,0.02,-3.067081664956462,-0.186987778,-0.016628418,0.039067493,-0.062408477,0.000120024,0.07175941,1.5707889032272906,7.177567798995016e-06,1.1190475026523233e-06,1.5707889032104934,0.5764033327736996,0.6148370324901025,0.1298817692526971,SUCCESS_EXACT,4.269357775457893e-11,2.5484763655850946e-10,2.6201263381153694e-14,SUCCESS_EXACT,4.273566049068477e-12,2.5565512370011578e-11,8.881784197001252e-16,JOINT_LIMIT,,,,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,3,5476,0.03,-3.0640362751562393,-0.187305725,-0.016003269,0.040698493999999995,-0.062584981,-0.000511795,0.073136017,1.570785558808462,6.81377111191755e-06,2.2630364935613536e-06,1.5707855587920534,0.5747242434267574,0.6137619483943351,0.12979769893561957,SUCCESS_EXACT,1.7567712669302693e-11,1.0477840313643564e-10,3.419486915845482e-14,SUCCESS_EXACT,2.032452183107158e-11,1.214782605928168e-10,3.3306690738754696e-14,JOINT_LIMIT,,,,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,4,5477,0.04,-3.0598680508480993,-0.18744928,-0.015653933000000002,0.042544403,-0.062824309,-0.000796725,0.074754626,1.5707751937033765,1.1695986295200812e-05,-2.1651956297230288e-07,1.5707751936598173,0.5729866740699029,0.6124152294625288,0.1295747602429417,SUCCESS_EXACT,2.9935645827801513e-12,1.8055245872218547e-11,4.884981308350689e-14,SUCCESS_EXACT,4.09913648479726e-12,2.454409633543826e-11,1.9539925233402755e-14,JOINT_LIMIT,,,,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,5,5478,0.05,-3.0550983295060425,-0.18758081100000001,-0.015384980000000001,0.044449131,-0.062957734,-0.001046435,0.076620281,1.570781981652877,6.927579233641526e-06,-1.7310655827221065e-06,1.5707819816366468,0.5712185331497537,0.6109436223833627,0.12950478016655392,SUCCESS_EXACT,2.565539390365896e-12,1.529643399941068e-11,5.329070518200751e-15,SUCCESS_EXACT,1.519709241753334e-11,9.092934115025911e-11,4.04121180963557e-14,JOINT_LIMIT,,,,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,6,5479,0.06,-3.048403985889046,-0.18748535200000002,-0.015330674,0.046762573,-0.063137926,-0.000935452,0.078678921,1.5707759030708912,9.819218539701152e-06,-7.765157764660216e-07,1.5707759030400084,0.5692379330863734,0.6092463318578483,0.1291826537849098,SUCCESS_EXACT,4.264005369219312e-11,2.54715198868874e-10,2.220446049250313e-14,SUCCESS_EXACT,3.085819979389737e-11,1.843683558440024e-10,2.1316282072803006e-14,JOINT_LIMIT,,,,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,7,5480,0.07,-3.0412564034698977,-0.18737252799999998,-0.014608029,0.049382648,-0.063143663,-0.000680029,0.081160583,1.5707767258539316,9.531032663111283e-06,-3.679149483619801e-07,1.5707767258249727,0.5668823996581352,0.6073202658699175,0.12898308895375565,SUCCESS_EXACT,8.217028636071643e-12,4.88770156193462e-11,4.929390229335695e-14,SUCCESS_EXACT,1.1258505862995914e-11,6.698270891448213e-11,6.439293542825908e-14,JOINT_LIMIT,,,,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,8,5481,0.08,-3.039564603664503,-0.187442886,-0.013579123,0.05169931,-0.063113295,-0.00031601,0.084005117,1.570782118295453,7.632994921465291e-06,-6.177424187400233e-08,1.570782118276906,0.5646547369769106,0.6051310657923884,0.12914109543673272,SUCCESS_EXACT,1.3065282280365867e-11,7.811952645582241e-11,2.220446049250313e-14,SUCCESS_EXACT,7.408718857569026e-12,4.399137231184244e-11,6.616929226765933e-14,JOINT_LIMIT,,,,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,9,5482,0.09,-3.035688222971614,-0.18744032300000002,-0.012732842,0.054473194,-0.063065775,7.7392e-05,0.086749263,1.5707829073438606,4.216199493401498e-06,-2.319181114231931e-06,1.5707829073364898,0.5620988143217793,0.6030301628604594,0.12913123137115912,SUCCESS_EXACT,1.126638502959358e-11,6.727737670193892e-11,0.0,SUCCESS_EXACT,2.315043472499434e-11,1.3819799242775133e-10,1.0658141036401503e-14,JOINT_LIMIT,,,,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,10,5483,0.1,-3.0315336064385447,-0.187292435,-0.011713138000000001,0.057286869000000004,-0.062835157,0.000884738,0.089555085,1.5707773904124693,7.653660682608134e-06,-3.248299093178212e-06,1.5707773903904645,0.5595493796231737,0.6009470938873418,0.1291880733299453,SUCCESS_EXACT,1.1068424513629126e-11,6.594640485245498e-11,3.5083047578154947e-14,SUCCESS_EXACT,2.0970146654197317e-11,1.2531055687144417e-10,2.842170943040401e-14,JOINT_LIMIT,,,,NO_VALID_BRANCH,,,,NO_VALID_BRANCH,SUCCESS_EXACT,NO_VALID_BRANCH
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,11,5484,0.11,-3.031432053489344,-0.187028473,-0.010385592,0.060005619,-0.062606588,0.001829617,0.092591129,1.5707785931819431,5.4988491596415045e-06,-2.7216439916892217e-06,1.5707785931699603,0.5570877760885831,0.5986775283857713,0.1291968740327219,SUCCESS_EXACT,2.0746926549278405e-11,1.2393211919266367e-10,1.0658141036401503e-14,SUCCESS_EXACT,1.2066452789844453e-11,7.190858209093484e-11,3.019806626980426e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,12,5485,0.12,-3.0289484483794142,-0.186525513,-0.009053251,0.063010818,-0.062196862,0.002836399,0.095581405,1.570777631020177,5.664898131945374e-06,-4.5847454039829885e-06,1.5707776310032713,0.5544964724200125,0.5965594073955972,0.12907292657303027,SUCCESS_EXACT,7.90110591447013e-12,4.7323141576550743e-11,2.4868995751603507e-14,SUCCESS_EXACT,6.7872359273369885e-12,4.048704568939479e-11,1.5987211554602254e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,13,5486,0.13,-3.0271564161740216,-0.185875381,-0.007445604000000001,0.066067741,-0.06166574,0.004305387,0.098734416,1.5707790114052769,2.9268092854053283e-06,-6.107855560312061e-06,1.570779011390675,0.5518918630220586,0.5943447277417632,0.12896988936331838,SUCCESS_EXACT,9.338559469117301e-12,5.581766633421397e-11,5.773159728050814e-15,SUCCESS_EXACT,1.3821653347829197e-11,8.258637958346677e-11,1.9539925233402755e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,14,5487,0.14,-3.0262132485775175,-0.184996277,-0.00576814,0.069415375,-0.060820892,0.005929789,0.10189756,1.5707821509119182,3.876541647694088e-06,-4.233221365406327e-06,1.5707821509014306,0.549145355125388,0.5923195944182675,0.12888545350489125,SUCCESS_EXACT,8.609059173798623e-13,5.023534249543189e-12,2.3092638912203256e-14,SUCCESS_EXACT,2.813378168328051e-12,1.664701708731697e-11,3.6415315207705135e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,15,5488,0.15,-3.026148012667668,-0.184036972,-0.003906529,0.072565346,-0.059691388,0.007745023,0.105352461,1.5707915691059524,-1.8690318490556912e-06,-3.643139295822558e-06,1.5707915691006156,0.5465904874205333,0.5902564384413415,0.1291223366979276,SUCCESS_EXACT,9.34206252831397e-12,5.583432976942703e-11,5.329070518200751e-15,SUCCESS_EXACT,6.226691054635419e-14,5.203906122967135e-13,3.6415315207705135e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,16,5489,0.16,-3.023205601113581,-0.18239328000000002,-0.0018251360000000002,0.076471512,-0.058510534,0.009882111,0.109070696,1.5707775598005884,1.228488421589744e-06,-7.876426181871802e-06,1.5707775597803608,0.5437012169379045,0.5880124722840363,0.1286339814601312,SUCCESS_EXACT,3.131894129009095e-11,1.8727677579893038e-10,6.261657858885883e-14,SUCCESS_EXACT,8.465288023281581e-12,5.043524462943473e-11,2.9753977059954195e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,17,5490,0.17,-3.022089370005463,-0.18091958600000002,0.000510601,0.08055256699999999,-0.057178624,0.012034319,0.113062315,1.5707899544480373,-3.586785223018687e-07,-3.3277579905760874e-06,1.5707899544444712,0.5405638615111622,0.5856924157605735,0.12845818568021453,SUCCESS_EXACT,1.8534461424912605e-11,1.1055513813148023e-10,2.6645352591003757e-14,SUCCESS_EXACT,6.09135611608989e-13,3.668951845311152e-12,9.325873406851315e-15,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,18,5491,0.18,-3.017511634872241,-0.17930633499999998,0.002533244,0.084627129,-0.055756051,0.014479077,0.117295913,1.570783385859427,9.295092544122779e-07,-6.743496269386408e-06,1.570783385844677,0.5375773688224228,0.5832502833868751,0.1283535159260672,SUCCESS_EXACT,1.8215682653464016e-11,1.0885008531614285e-10,2.220446049250313e-14,SUCCESS_EXACT,5.860424660195717e-12,3.496525539860475e-11,1.199040866595169e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,19,5492,0.19,-3.0172466641659654,-0.177872147,0.005146431,0.088662903,-0.054185227,0.017057519,0.121675827,1.5707746467726982,5.950239315002472e-06,-5.948097453585992e-06,1.5707746467501664,0.5344702683235585,0.5808214084506176,0.12856975284824934,SUCCESS_EXACT,2.1594655508861e-11,1.2912887741021576e-10,4.4853010194856324e-14,SUCCESS_EXACT,3.93281191658987e-11,2.3477187230345447e-10,1.9095836023552692e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,20,5493,0.2,-3.013186469375496,-0.176007172,0.007753469,0.093084923,-0.052590072,0.019972358,0.126121551,1.570781319910513,7.754652358834504e-07,-6.974805514696843e-06,1.5707813198948362,0.5312877059004887,0.578362109900066,0.1283452399211389,SUCCESS_EXACT,5.3490384743660544e-12,3.1727491178811454e-11,5.46229728115577e-14,SUCCESS_EXACT,2.210296872090325e-11,1.3189195792669288e-10,3.019806626980426e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,21,5494,0.21,-3.0123648220313624,-0.17418603500000002,0.010874836,0.0975056,-0.050750833,0.023018615,0.130815089,1.5707722276776221,2.7011660100844935e-06,-1.0189275249736783e-05,1.570772227642252,0.5280473988365455,0.575923026259095,0.1284260196324046,SUCCESS_EXACT,2.2125480735516073e-11,1.321106097391465e-10,1.3322676295501878e-14,SUCCESS_EXACT,4.4392648401438084e-11,2.6508536926865996e-10,1.3766765505351941e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,22,5495,0.22,-3.007556508448509,-0.17211644,0.013722877999999999,0.10249458300000001,-0.049019452,0.026383433,0.135727763,1.5707664284365817,4.542487254898325e-06,-1.0610354268327263e-05,1.5707664283941776,0.5245411904092989,0.573270271969231,0.12813119198888523,SUCCESS_EXACT,7.619477637331958e-12,4.5570665909140776e-11,2.1316282072803006e-14,SUCCESS_EXACT,1.6016434181597958e-11,9.575312968164361e-11,2.7977620220553945e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,23,5496,0.23,-3.001324612352591,-0.16985611,0.016571093000000002,0.10749858100000001,-0.047132149,0.029914748,0.140946209,1.5707702487146786,4.355050128586528e-06,-9.327140753723886e-06,1.5707702486809494,0.5211724771950991,0.5705508486317128,0.12789827032104434,SUCCESS_EXACT,1.5699532785209742e-11,9.369816448579778e-11,9.769962616701378e-15,SUCCESS_EXACT,1.17105099033782e-11,7.004626274846932e-11,2.7977620220553945e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,24,5497,0.24,-3.000198880752833,-0.16785713200000002,0.02009066,0.112377258,-0.045245387,0.033524096,0.14646861,1.5707779725814,-9.785916308156815e-07,-8.532572297693323e-06,1.5707779725579203,0.5177320171073339,0.5676750649475168,0.1279699866996126,SUCCESS_EXACT,2.9454488335105445e-12,1.746228226852052e-11,3.4638958368304884e-14,SUCCESS_EXACT,2.1899964648912235e-11,1.3074397444209028e-10,1.5987211554602254e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,25,5498,0.25,-2.994623200461925,-0.165764481,0.023236595000000002,0.11744800600000001,-0.043254327,0.037609115,0.152154267,1.5707818483115068,-1.7050485551306733e-06,-7.974284573985841e-06,1.57078184829034,0.5142849958620825,0.564789209059165,0.12813989120041513,SUCCESS_EXACT,1.8552884264489893e-11,1.1069379400557082e-10,1.9539925233402755e-14,SUCCESS_EXACT,5.806961889071558e-12,3.465005169273053e-11,1.2434497875801753e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,26,5499,0.26,-2.989284122544809,-0.163399734,0.027007929,0.122840378,-0.041278556,0.041692577,0.157979697,1.5707853978728408,-2.6317793968134423e-06,-7.879147665779295e-06,1.5707853978508748,0.5107082741033736,0.5618762559980263,0.12792182277772365,SUCCESS_EXACT,2.1520056681695657e-11,1.2845944264991828e-10,1.509903313490213e-14,SUCCESS_EXACT,4.7529032980731216e-11,2.8370590695844326e-10,3.4638958368304884e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,27,5500,0.27,-2.9852803962071484,-0.161090805,0.030548964,0.128086487,-0.039233319,0.045942511,0.163965046,1.57078669607359,-2.655753852069144e-06,-8.902795256513584e-06,1.5707866960461154,0.5073155499559485,0.5589763746872322,0.12795889644490485,SUCCESS_EXACT,6.601189333794977e-11,3.942334548594134e-10,2.6645352591003757e-15,SUCCESS_EXACT,2.7479118608481077e-11,1.6402398385857473e-10,1.5987211554602254e-14,JOINT_LIMIT,,,,JOINT_LIMIT,,,,JOINT_LIMIT,SUCCESS_EXACT,JOINT_LIMIT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,28,5501,0.28,-2.9816518629134676,-0.15865202300000003,0.034493572,0.133252029,-0.037170511,0.050321724,0.169913977,1.5707746258570479,2.840278778346227e-06,-7.692409857599457e-06,1.570774625835644,0.5040887975106265,0.5561948738725705,0.1278764504695683,SUCCESS_EXACT,3.4558297544023694e-11,2.0653147045273918e-10,3.1530333899354446e-14,SUCCESS_EXACT,3.4420123709330965e-11,2.055197091715246e-10,1.021405182655144e-14,JOINT_LIMIT,,,,SUCCESS_EXACT,1.0483244967615336e-10,6.258620302260523e-10,8.597567102697212e-13,SUCCESS_EXACT,SUCCESS_EXACT,SUCCESS_EXACT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,29,5502,0.29,-2.9763765615148703,-0.156023575,0.038566956,0.138545547,-0.035066206,0.054907192,0.175558776,1.5707937408668637,-6.169304528051128e-06,-5.5058667007855206e-06,1.5707937408450996,0.5009329664702832,0.553726416080795,0.12754476684264351,SUCCESS_EXACT,7.178552285209711e-11,4.288710037612889e-10,4.618527782440651e-14,SUCCESS_EXACT,3.5062453130408856e-11,2.09589782971399e-10,5.417888360170764e-14,JOINT_LIMIT,,,,SUCCESS_EXACT,1.6587568075044479e-10,9.906139049699215e-10,2.0294876890147862e-13,SUCCESS_EXACT,SUCCESS_EXACT,SUCCESS_EXACT
trial_0012_bite_004_transfer,trial_0012_bite_004,4,transfer,30,5503,0.3,-2.972380498170592,-0.15345668,0.042768372,0.143752716,-0.032728016,0.059579805,0.181318328,1.570790006408228,-2.6213729549266104e-06,-7.033505540545533e-06,1.5707900063902935,0.49788207584664795,0.5514480423389048,0.1275508126029503,SUCCESS_EXACT,6.76933676140926e-11,4.0415691439664183e-10,1.554312234475219e-14,SUCCESS_EXACT,2.5128397617712148e-11,1.5006059666209698e-10,5.329070518200751e-15,JOINT_LIMIT,,,,SUCCESS_EXACT,5.580157006459613e-11,3.332976386419817e-10,2.753353101070388e-13,SUCCESS_EXACT,SUCCESS_EXACT,SUCCESS_EXACT
