record_id,parent_bite_id,take,phase,source_valid_frames,travel,rms_velocity,p95_velocity,rms_acceleration,p95_acceleration,rms_jerk,p95_jerk,max_clean_step,success_frames,violations,continuous_frame_percent,branch_changes,travel_edges,velocity_frames,acceleration_frames,jerk_frames,margin_count,margin_min,margin_mean,margin_median,margin_p05,margin_p95,margin_max,margin_rms,margin_below_0.01,margin_below_0.05,margin_below_0.10,jp_sigma_min,jp_sigma_p05,jp_sigma_median,jp_sigma_p95,jp_cond_min,jp_cond_p05,jp_cond_median,jp_cond_p95,jr_sigma_min,jr_sigma_p05,jr_sigma_median,jr_sigma_p95,jr_cond_min,jr_cond_p05,jr_cond_median,jr_cond_p95,strategy,row_scope,comparison,strategy_a,strategy_b,pair_common_success_frames,pair_clean_frames,pair_clean_intervals,pair_travel_edges,pair_velocity_frames,pair_acceleration_frames,pair_jerk_frames,StrongLocal_travel,StrongLocal_rms_velocity,StrongLocal_rms_acceleration,StrongLocal_rms_jerk,StrongLocal_min_margin,StrongLocal_min_jp_sigma,StrongLocal_min_jr_sigma,B0_travel,B0_rms_velocity,B0_rms_acceleration,B0_rms_jerk,B0_min_margin,B0_min_jp_sigma,B0_min_jr_sigma,triple_common_success_frames,a_psi_mae_to_humangt,a_q_mean_to_humangt,a_q_rms_to_humangt,a_q_p95_to_humangt,a_q_joint1_mae_to_humangt,a_q_joint2_mae_to_humangt,a_q_joint3_mae_to_humangt,a_q_joint4_mae_to_humangt,a_q_joint5_mae_to_humangt,a_q_joint6_mae_to_humangt,a_q_joint7_mae_to_humangt,a_elbow_mean_to_humangt,a_plane_mean_to_humangt,a_plane_p95_to_humangt,b_psi_mae_to_humangt,b_q_mean_to_humangt,b_q_rms_to_humangt,b_q_p95_to_humangt,b_q_joint1_mae_to_humangt,b_q_joint2_mae_to_humangt,b_q_joint3_mae_to_humangt,b_q_joint4_mae_to_humangt,b_q_joint5_mae_to_humangt,b_q_joint6_mae_to_humangt,b_q_joint7_mae_to_humangt,b_elbow_mean_to_humangt,b_plane_mean_to_humangt,b_plane_p95_to_humangt,a_violations,b_violations,B2_travel,B2_rms_velocity,B2_rms_acceleration,B2_rms_jerk,B2_min_margin,B2_min_jp_sigma,B2_min_jr_sigma,B3_travel,B3_rms_velocity,B3_rms_acceleration,B3_rms_jerk,B3_min_margin,B3_min_jp_sigma,B3_min_jr_sigma,H_star_travel,H_star_rms_velocity,H_star_rms_acceleration,H_star_rms_jerk,H_star_min_margin,H_star_min_jp_sigma,H_star_min_jr_sigma,RobotSmooth_travel,RobotSmooth_rms_velocity,RobotSmooth_rms_acceleration,RobotSmooth_rms_jerk,RobotSmooth_min_margin,RobotSmooth_min_jp_sigma,RobotSmooth_min_jr_sigma,HumanGT_travel,HumanGT_rms_velocity,HumanGT_rms_acceleration,HumanGT_rms_jerk,HumanGT_min_margin,HumanGT_min_jp_sigma,HumanGT_min_jr_sigma,a_travel,b_travel,difference_travel_a_minus_b,a_rms_velocity,b_rms_velocity,difference_rms_velocity_a_minus_b,a_rms_acceleration,b_rms_acceleration,difference_rms_acceleration_a_minus_b,a_rms_jerk,b_rms_jerk,difference_rms_jerk_a_minus_b,a_min_margin,b_min_margin,difference_min_margin_a_minus_b,a_min_jp_sigma,b_min_jp_sigma,difference_min_jp_sigma_a_minus_b,a_min_jr_sigma,b_min_jr_sigma,difference_min_jr_sigma_a_minus_b,difference_violations_a_minus_b,difference_psi_mae_a_minus_b,difference_q_mean_a_minus_b,difference_q_rms_a_minus_b,difference_q_p95_a_minus_b,difference_q_joint1_mae_a_minus_b,difference_q_joint2_mae_a_minus_b,difference_q_joint3_mae_a_minus_b,difference_q_joint4_mae_a_minus_b,difference_q_joint5_mae_a_minus_b,difference_q_joint6_mae_a_minus_b,difference_q_joint7_mae_a_minus_b,difference_elbow_mean_a_minus_b,difference_plane_mean_a_minus_b,difference_plane_p95_a_minus_b
trial_0012_bite_006_withdrawal,trial_0012_bite_006,trial_0012,withdrawal,131,11.409966450389327,1.990034134807616,5.2223154536592755,60.14973490988079,132.63017750198094,9133.398156284293,18798.697272061334,0.08449558321760087,131.0,0.0,100.0,0.0,130.0,130.0,129.0,128.0,131.0,0.0764331678613619,0.3211666827046905,0.25124922834984353,0.09682718999744289,0.7138840479495321,0.7331126225861251,0.3806060478405562,0.0,0.0,0.061068702290076333,0.19809890062573857,0.201867507068186,0.24600327126383842,0.26958302519466726,2.0903423138923745,2.098197331616926,2.3318438909662005,4.3047327588542,1.1725979098483579,1.1828048212828,1.2756967631528717,1.3817436716951201,1.229416217833077,1.2534910584214458,1.3608609689376805,1.5017066369051228,H_star,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_006_withdrawal,trial_0012_bite_006,trial_0012,withdrawal,131,10.454042900398942,2.0477931640275195,5.209408357277824,44.09283207002652,97.87497669414282,5924.48219827727,13788.442697645112,0.08030031630457302,123.0,0.0,100.0,0.0,121.0,121.0,119.0,117.0,123.0,0.002568859356295583,0.25905715333830887,0.11516944493425818,0.021459607470306886,0.7102213540286665,0.725267939554902,0.36169329921858956,0.024390243902439025,0.3902439024390244,0.4715447154471545,0.19809890062573857,0.2014867893633328,0.2392716928291435,0.2657294725249726,2.1078542711777106,2.1212486909483528,2.3680063978182093,4.313638312684811,1.1725979098483579,1.1827648296031599,1.242045461183,1.3893057322666353,1.2287072887402837,1.2466630762837125,1.3989509891589098,1.502040387170403,HumanGT,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_006_withdrawal,trial_0012_bite_006,trial_0012,withdrawal,131,9.539783147512681,1.6983813240716208,4.262629108698052,66.44665646298213,111.41112726729952,9666.601139197253,20421.22883766215,0.08710357249986968,131.0,0.0,100.0,4.0,130.0,130.0,129.0,128.0,131.0,0.3303987258343617,0.4895312184366669,0.484166105127509,0.3374351381965284,0.7083108501319249,0.7204620448269816,0.5022663485301601,0.0,0.0,0.0,0.19809890062573857,0.20212772896911071,0.2721359740791575,0.28282102637083767,1.9988397114205856,2.0043637147981257,2.1771580231628884,4.300845865635278,1.1725979098483579,1.1807284495323933,1.3683849160249906,1.3951923238966288,1.2250846878462107,1.2415408483551835,1.2647431482262355,1.5040152703145495,RobotSmooth,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_transfer,trial_0012_bite_007,trial_0012,transfer,133,5.605457615800214,2.096914872644744,1.7006641880846458,130.3117076765127,70.08235993080831,10351.912758576633,10848.72590123239,0.31796833865070084,92.0,0.0,100.0,0.0,91.0,91.0,90.0,89.0,92.0,0.22316046271301282,0.41546399579297544,0.40360411482373904,0.31289683939432267,0.5608078118409909,0.5731716929321076,0.4249962111470951,0.0,0.0,0.0,0.17070236715696774,0.19840291126344575,0.24800872506573765,0.2633980199327822,2.5502272215699917,2.5556388600734166,2.8004088456654372,4.0247059079877445,1.296814339390735,1.3071834254582886,1.3520395343032285,1.404605600941111,1.2292342181200553,1.2331588071160187,1.2850146234236968,1.3280595788626604,B0,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_transfer,trial_0012_bite_007,trial_0012,transfer,133,5.145510544030018,1.2115203592260606,1.5876426371788956,54.59903211175218,64.36313825013535,5426.714255170831,10129.82798983017,0.127860362097068,92.0,0.0,100.0,0.0,91.0,91.0,90.0,89.0,92.0,0.2378245312813272,0.4295738034604209,0.4208313647514934,0.31445786830028516,0.5794059381332196,0.5952259915456373,0.43975705459811554,0.0,0.0,0.0,0.18172218764383716,0.20313064757634086,0.2501845534627328,0.2658105773868351,2.536032217983049,2.5401855571819625,2.7895694324005325,3.9655606332456057,1.2779222805518011,1.2896769114844864,1.347897834451271,1.3986589989367246,1.235947237639665,1.238325646269007,1.2899118499244975,1.3454117166228514,B1,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_transfer,trial_0012_bite_007,trial_0012,transfer,133,5.574336699708125,2.4707631823193177,1.960809192154289,161.6568286439355,80.26511824120834,13411.789721054967,11725.534897651636,0.38766672317045425,91.0,0.0,100.0,0.0,90.0,90.0,89.0,88.0,91.0,0.20315509986448,0.3720198532014225,0.3531054650925265,0.2886766597609146,0.491792831899017,0.505419302547482,0.3787475997212854,0.0,0.0,0.0,0.16456647462864674,0.1856810680511475,0.2444809125805128,0.25630220278165994,2.5919500689472805,2.600459751533206,2.8302818441984408,4.158819397001212,1.3403719233941591,1.3416015524505458,1.3648420608044503,1.3971320010955375,1.2178634357802507,1.2395225047088778,1.2728691987259142,1.30352968253525,B2,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_transfer,trial_0012_bite_007,trial_0012,transfer,133,5.553886888195595,2.349424234474357,1.8931582571365948,161.65156019656195,104.28327336798922,15247.50583057818,15030.788481587108,0.3673801835329251,91.0,0.0,100.0,0.0,90.0,90.0,89.0,88.0,91.0,0.2068913105427086,0.36163826611477906,0.33911941008988067,0.2758863134119771,0.4856594943132154,0.5017363579010601,0.36894506834276153,0.0,0.0,0.0,0.16500444084950733,0.18610780163567472,0.24282046971669283,0.254232771135852,2.6068808649541158,2.6151015146046195,2.8428886456081317,4.153475507478715,1.3403719233941591,1.344754434230822,1.3673489477269987,1.394569329599332,1.215347306532281,1.2415510053440029,1.2706784833556393,1.3010478048259277,B3,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_transfer,trial_0012_bite_007,trial_0012,transfer,133,4.813060317640378,1.1500703460762025,1.6823104187404891,66.47901026775652,112.919310430831,11010.763011775725,20106.112842943607,0.10836879050888992,91.0,1.0,98.9010989010989,0.0,89.0,89.0,88.0,87.0,91.0,0.19003457868688933,0.35083517137040354,0.32586796583239286,0.2700052161704517,0.4705589965285716,0.4851882835457566,0.3575949107213342,0.0,0.0,0.0,0.16389959673896276,0.18319901869042735,0.24174017468893957,0.2523199470833715,2.6182771662622493,2.6282225447213117,2.8456742314564307,4.189685261778598,1.3403719233941591,1.3446082677552507,1.3691043646557668,1.390313954002777,1.2350735797053438,1.2447212524139242,1.2677581556044433,1.3011631605606544,StrongLocal,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_transfer,trial_0012_bite_007,trial_0012,transfer,133,4.905169308239462,1.175243399518616,1.8043580277350628,76.91309805212873,157.71617282621415,13227.570666672937,26469.923953710786,0.10697283155460724,91.0,1.0,98.9010989010989,1.0,89.0,89.0,88.0,87.0,91.0,0.10918173145213572,0.34650891786813226,0.322531601768028,0.2744683597239488,0.45857195791298344,0.47137645693117936,0.3528608957758066,0.0,0.0,0.0,0.16980262727512846,0.18143289365402157,0.24228661808552268,0.2523618386816607,2.6188392121584614,2.630131866179448,2.849042835812811,4.211338478578396,1.265074171242318,1.3429322097257386,1.3693896397420635,1.3884988051099927,1.2393613465098827,1.246314880077201,1.265977154761584,1.3028170727785042,H_star,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_transfer,trial_0012_bite_007,trial_0012,transfer,133,5.784304511686891,2.453635683872638,1.8012056972630381,166.47445922608281,85.59745051873554,14050.628873832648,13686.619642506921,0.3868647302770889,92.0,0.0,100.0,0.0,91.0,91.0,90.0,89.0,92.0,0.21862792244395468,0.41207242174869946,0.4080105471400648,0.2988729324906202,0.554638656790804,0.5668421916269328,0.4219588807275893,0.0,0.0,0.0,0.1683520935860453,0.1972087246200869,0.24661567542815668,0.26405559177514754,2.545135476206873,2.552907261260614,2.817008686498636,4.039804133948154,1.3007823524673963,1.3105757206890791,1.3535578218101436,1.4049647066622821,1.2287428885685763,1.2328450538380982,1.284272682218272,1.32459598811642,HumanGT,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_transfer,trial_0012_bite_007,trial_0012,transfer,133,5.765631609077303,1.7711115638326311,1.9372186463640884,155.12795029317894,73.39990651036382,16657.851301254897,12461.48907737702,0.20745534933957321,93.0,0.0,100.0,0.0,92.0,92.0,91.0,90.0,93.0,0.17139364928518663,0.4130823628631449,0.4033508317403689,0.3078547301794634,0.5606678015979182,0.5731716929320916,0.42321587139779987,0.0,0.0,0.0,0.16790885487285287,0.19591403482567235,0.2478514054264377,0.2633933139045724,2.5502272217452084,2.5556571175486913,2.802391925583919,4.084737024500629,1.2857592187072149,1.3005223111084847,1.3516048406930024,1.4045526375447546,1.229234218120034,1.2332091025399299,1.2862917054367333,1.335478434457664,RobotSmooth,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_withdrawal,trial_0012_bite_007,trial_0012,withdrawal,140,11.464130147834991,3.4366822800532466,6.05441471520711,225.28772965788713,227.0008796567563,32285.921951779354,34039.306572870846,0.32157701013255213,76.0,1.0,98.6842105263158,0.0,74.0,74.0,73.0,72.0,76.0,0.000873382880274054,0.34572953302096376,0.30655484704575353,0.031376901244529076,0.699842079369472,0.7030772920959016,0.4212470884127685,0.02631578947368421,0.09210526315789473,0.21052631578947367,0.14919354249919203,0.1582501326440145,0.24761738588603444,0.27128628421110595,2.1131785849725904,2.136809074814682,2.636534270996798,5.2795970562124825,1.1985034425735903,1.2030556087265862,1.2821621667553145,1.403279800872358,1.2249978529072254,1.2339726859863565,1.3564567995815002,1.481036503493608,B0,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_withdrawal,trial_0012_bite_007,trial_0012,withdrawal,140,11.584160722330868,3.3127535924171414,6.011039207915812,212.8861658531631,223.18698583934133,30424.816453102405,32790.93369999204,0.3168115121446373,81.0,1.0,98.76543209876543,0.0,79.0,79.0,78.0,77.0,81.0,0.006235667044263149,0.3399528239039971,0.2852855553990574,0.03054016579899388,0.7095410467877894,0.7131967650810278,0.41806226707036137,0.012345679012345678,0.09876543209876543,0.2222222222222222,0.14946857244294431,0.1588929092912466,0.24897386436331775,0.2728558548721377,2.0812821658284837,2.09603687050943,2.5316425735074675,5.270932777594865,1.1939423789731811,1.1986382137461964,1.274959133869611,1.4005354425794359,1.2273061295269834,1.2367344832471763,1.3620352256164356,1.4843587822906048,B1,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_withdrawal,trial_0012_bite_007,trial_0012,withdrawal,140,12.638849197251362,2.5664803210158387,4.918171868271125,169.78702303170334,150.48202734137396,24305.949902965564,25118.02291249968,0.32270865708215624,133.0,1.0,99.24812030075188,0.0,131.0,131.0,130.0,129.0,133.0,0.06279920345271606,0.30427044365866085,0.22424795576309942,0.09887222389569761,0.7346862412532391,0.7402949460059416,0.3699085980713587,0.0,0.0,0.06015037593984962,0.14912071739495122,0.16334739299433085,0.25208592881780145,0.2782218340364845,2.0653337280206974,2.0727328867763672,2.2214845653559028,5.161368431780325,1.1946814067947844,1.2080583720736178,1.2595065022288296,1.394255865361661,1.2265251311852015,1.2426560633408323,1.376381618946076,1.4752363786022837,B2,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_withdrawal,trial_0012_bite_007,trial_0012,withdrawal,140,13.118264508059003,2.6201686445838446,5.02366592338876,165.43537129975513,155.2004186502064,23280.04973418099,23187.026165339466,0.3252013934305831,133.0,1.0,99.24812030075188,0.0,131.0,131.0,130.0,129.0,133.0,0.06141760566870147,0.29422336863592685,0.21198826531677284,0.0760726604944387,0.7422146728734276,0.7470176727557991,0.3681623563530599,0.0,0.0,0.21052631578947367,0.14894658172582487,0.16315633902899973,0.2503810219078195,0.27982700965073165,2.0670932530646624,2.075249788592168,2.2206192007413557,5.163286466020933,1.1834563737144086,1.2068183551098381,1.2556810266646006,1.3926238270928306,1.2304083835012891,1.244852758717294,1.382962052723094,1.4740045310976964,B3,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_withdrawal,trial_0012_bite_007,trial_0012,withdrawal,140,12.928115992139539,2.5990965587184713,5.16892932803985,151.27946909167036,156.8511416007908,20051.199542908136,26737.44896828373,0.3164210560880632,133.0,3.0,97.74436090225564,2.0,129.0,129.0,126.0,124.0,133.0,0.0631099932389878,0.3251388901434283,0.25264017960154384,0.12441378584162824,0.7444567001936857,0.7492576102706625,0.3832176263899914,0.0,0.0,0.015037593984962405,0.14921181930856106,0.16365914137046855,0.25057728408717694,0.2807251206494998,2.1179189935720446,2.1243132371696425,2.245941318200478,5.155406160967049,1.195501654653638,1.2024949100334297,1.26858558267617,1.3907064741843187,1.2280709512957486,1.2456890544235735,1.3661552590927375,1.479065982554478,StrongLocal,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_withdrawal,trial_0012_bite_007,trial_0012,withdrawal,140,13.40093603947172,2.581283582426125,5.222191933516043,160.10832444391357,179.69300587462507,21357.68273536522,28756.941868982376,0.3151972817743891,133.0,1.0,99.24812030075188,0.0,131.0,131.0,130.0,129.0,133.0,0.06101152924431563,0.3139684404418801,0.2489107835837423,0.08935723980511123,0.7437344430814145,0.748234401354293,0.37848877850200485,0.0,0.0,0.06766917293233082,0.1490338594904498,0.1624980777237108,0.25249637298255845,0.28043272175866873,2.061551158362034,2.068838137922347,2.217949681774773,5.169309981364957,1.180164342491148,1.207993139659896,1.2637940758463697,1.3917724713973434,1.2280069537445613,1.2456071572871907,1.3719208474360731,1.4720055114440664,H_star,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_withdrawal,trial_0012_bite_007,trial_0012,withdrawal,140,12.506703560122538,3.3835890871673175,6.020105545239419,224.96002208200903,222.99531563751998,33354.052396839164,35771.79821371877,0.3187259622628149,84.0,1.0,98.80952380952381,0.0,82.0,82.0,81.0,80.0,84.0,0.0015961047741610557,0.3538352915242541,0.2993606101684111,0.04094122355646073,0.7405668385632516,0.7426172027833289,0.4312568348076487,0.011904761904761904,0.07142857142857142,0.17857142857142858,0.1492052277908251,0.15850339285548393,0.25055400871732775,0.2790249866152332,2.07727567973666,2.081881558322286,2.455970609928365,5.268238733047323,1.200557729739576,1.2046961093974793,1.2726462201481272,1.3970698624575333,1.2295145108191985,1.2409490191479982,1.3633045697632982,1.479965953306132,HumanGT,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_007_withdrawal,trial_0012_bite_007,trial_0012,withdrawal,140,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,RobotSmooth,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_008_transfer,trial_0012_bite_008,trial_0012,transfer,168,5.785219338230601,1.3400820122088513,1.9941991381225181,57.25880908680058,69.25585495399686,6468.821723853133,12099.618247508302,0.14031980577829375,98.0,1.0,98.9795918367347,1.0,96.0,96.0,95.0,94.0,98.0,0.1710870641847393,0.5726119392018735,0.6088762070950624,0.3594076594012719,0.6318480359917,0.6395665815581686,0.580016112672744,0.0,0.0,0.0,0.17928252101360156,0.20422524979860068,0.2738849330804872,0.2888390422050449,2.3079276921822083,2.312674975528802,2.5063766908990086,3.787414590076674,1.3068729312059715,1.3262642440766659,1.3533649769591032,1.3884055560017987,1.2456701273687554,1.2477171398017561,1.2768977165427073,1.3018067147956065,B0,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_008_transfer,trial_0012_bite_008,trial_0012,transfer,168,6.137483947086619,1.5540950715221842,2.005122570881154,73.92231209591662,70.16889396336123,6899.633021170868,12139.911016877362,0.19086392965726473,98.0,0.0,100.0,0.0,97.0,97.0,96.0,95.0,98.0,0.26429361052989364,0.5871960982914174,0.6258512747726142,0.36824616470593313,0.6467548066246072,0.6510327087972576,0.594229777333814,0.0,0.0,0.0,0.18184571257776233,0.2082968229612539,0.2749200566461535,0.29032007086415984,2.303514325281372,2.3077168740833764,2.5018023895435975,3.7378471330066576,1.3174848687471559,1.3191856272520248,1.348681200226793,1.3819042851364025,1.2522188924767512,1.2531530594405167,1.2806602347392504,1.3079383768676502,B1,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_008_transfer,trial_0012_bite_008,trial_0012,transfer,168,5.738144298256019,1.495947813557006,2.057599879311052,64.52250302291607,69.82229519835451,8270.371565029775,12141.704247900183,0.17026920132790724,97.0,1.0,98.96907216494846,1.0,95.0,95.0,94.0,93.0,97.0,0.1557123751578935,0.5225047030360577,0.5316205679822263,0.33572721320818516,0.6101316271627347,0.6160875426669123,0.5295666772939551,0.0,0.0,0.0,0.17334820547180546,0.19287564347900454,0.2730012840593766,0.2830408532592063,2.3254750902039802,2.3300534009178717,2.515525244509443,3.9073196160060464,1.318947463967205,1.3502248408474542,1.361758545404234,1.4061683567844125,1.217122612104107,1.2299424925083577,1.2687322340982106,1.2811768872513964,B2,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_008_transfer,trial_0012_bite_008,trial_0012,transfer,168,5.725692682964767,1.4257232878941084,1.9872974797713079,69.29052682933417,84.301462742784,10376.391945132294,14880.453718123803,0.15346095001614768,97.0,1.0,98.96907216494846,1.0,95.0,95.0,94.0,93.0,97.0,0.1542572752030269,0.5112218106835341,0.5210682388922365,0.340088507727166,0.5972558385936987,0.6132030171114067,0.5172724776870338,0.0,0.0,0.0,0.17510842033446136,0.1943944051896591,0.272823642542198,0.28015763370859725,2.3345854387647056,2.3393610572403047,2.5161708163109884,3.888026460428398,1.3150266737760061,1.3564154670650979,1.3656423805103022,1.4069755371994113,1.2252202902146412,1.229981279889947,1.2664497338913077,1.2734201483147451,B3,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_008_transfer,trial_0012_bite_008,trial_0012,transfer,168,5.8884685553284,1.565190727565419,2.053607393793218,87.81900253708373,110.09961117992549,13059.9697261646,22045.593677038334,0.18590877604593814,97.0,1.0,98.96907216494846,1.0,95.0,95.0,94.0,93.0,97.0,0.15811421355610022,0.4974321312577921,0.49747502301472224,0.33215410933311523,0.599121487521041,0.6132030171114067,0.5039040794414379,0.0,0.0,0.0,0.17240817562923047,0.19166428780260863,0.2703006231317283,0.2787902729805381,2.340101140690051,2.3455600164199835,2.516957025853282,3.92271517042314,1.3254053002194346,1.3595782383760027,1.3663357492165542,1.4060250363412545,1.2121883404162843,1.230577375543678,1.2652903773926565,1.2696801047972088,StrongLocal,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
